name,raj2000,dej2000,dist,pmra,pmde,rv,rcluster,n_star
Mamajek 4,276.5325,-50.955,386.0,1.08333E-6,-5.33333E-6,-43.4,0.55,30200
Bica 3,276.516,-13.05,1614.0,-3.69444E-7,-1.43056E-6,,0.1,19291
NGC 6631,276.813,-12.02,2972.0,-6.11111E-7,-1.575E-6,,0.17,35028
NGC 6633,276.8355,6.5,385.0,-8.33333E-8,-7.36111E-7,-25.43,0.365,37928
FSR 0009,277.137,-31.905,5174.0,3.47222E-7,-1.89722E-6,,0.105,21328
FSR 0059,277.266,-11.967,1550.0,-6.69444E-7,-1.00278E-6,,0.125,28506
FSR 0060,277.545,-11.5,1257.0,2.27778E-7,-2.63056E-6,,0.145,33054
FSR 0054,277.605,-15.045,2325.0,-3.61111E-7,-1.16667E-6,,0.115,39252
Dias 6,277.635,-12.305,1916.0,0.0,-8.83333E-7,,0.155,39296
NGC 6638,277.734,-25.497,9410.0,-1.34167E-6,-1.775E-6,18.1,0.115,29802
NGC 6639,277.74,-13.14,765.0,5.52778E-7,-5.0E-7,7.0,0.17,50975
Ruprecht 141,277.8285,-12.326,3381.0,-4.97222E-7,-3.52778E-7,30.7,0.1,34564
NGC 6637,277.8465,-32.348,8800.0,4.41667E-7,-6.30556E-7,39.9,0.18,26920
Dolidze 29,277.8495,-6.633,1460.0,-2.02778E-7,-3.19444E-7,,0.23,63707
NGC 6647,277.8675,-17.34,5246.0,7.22222E-7,-2.06389E-6,,0.11,37155
IC 4725,277.9275,-19.11,561.0,-6.11111E-7,-1.69167E-6,-1.81,0.38,92214
NGC 6642,277.9755,-23.475,8089.0,1.66667E-8,-2.03611E-6,-57.2,0.115,30720
FSR 0052,278.0205,-15.687,1173.0,-1.91667E-7,-8.83333E-7,2.0,0.1,35001
Ruprecht 142,278.055,-12.215,1802.0,-8.0E-7,-1.575E-6,,0.1,36886
Ruprecht 171,278.025,-16.01,1159.0,1.48333E-6,-4.72222E-7,,0.1,35475
Ruprecht 143,278.1495,-12.14,2062.0,-6.13889E-7,-1.02222E-6,,0.1,37085
NGC 6645,278.13,-16.91,1245.0,3.66667E-7,-6.88889E-7,,0.15,44597
Dolidze 30,278.22,-6.035,1569.0,1.16667E-7,-3.33333E-8,,0.1,33818
IRAS 18306-0500,278.334,-4.971,2023.0,-5.55556E-7,-8.33333E-7,28.34,0.09,31289
NGC 6649,278.34,-10.4,1564.0,-3.05556E-7,-7.94444E-7,-8.8,0.18,38697
Ruprecht 144,278.3775,-11.41,1649.0,-8.05556E-8,-2.03889E-6,,0.12,37655
NGC 6659,278.535,23.599,1965.0,1.30556E-7,-1.32222E-6,,0.165,7434
BDSB 121,278.5425,-7.305,6952.0,3.97222E-7,-4.05556E-7,89.62,0.055,21137
BDSB 117,278.6175,-9.259,7459.0,-1.66667E-7,-1.33611E-6,62.75,0.067,18432
Dolidze 31,278.745,-6.85,5163.0,4.19444E-7,-3.05556E-7,,0.115,27811
FSR 0072,278.8125,-7.16,1668.0,4.97222E-7,-5.05556E-7,,0.14,27043
NGC 6652,278.94,-32.991,9999.0,1.45833E-6,-5.86111E-7,-111.7,0.16,20022
NGC 6656,279.1005,-23.905,3198.0,1.31111E-6,-9.97222E-7,-146.3,0.355,65017
NGC 6664,279.132,-8.21,1708.0,-7.0E-7,-5.55556E-7,17.8,0.14,19926
ASCC 97,279.225,-19.22,591.0,-1.94444E-7,-1.65E-6,,0.34,67286
W 42,279.5625,-6.797,4261.0,-1.38889E-7,-9.83333E-7,,0.07,9593
FSR 1782,279.57,-37.56,2650.0,-1.17222E-6,-3.88889E-7,,0.14,13557
IC 4756,279.735,5.45,483.0,-3.19444E-7,-1.07778E-6,-22.45,0.8,134616
NGC 6682,279.912,-4.8,1304.0,5.27778E-7,-1.675E-6,,0.11,35444
Stephenson 2,279.915,-6.03,1128.0,7.47222E-7,-1.94444E-6,,0.09,26381
Trumpler 34,279.9495,-8.415,1342.0,-1.15E-6,-1.94722E-6,,0.18,45096
ESO 281-24,279.9975,-44.19,3830.0,-8.38889E-7,-1.23056E-6,,0.11,8251
Dolidze 32,280.305,-4.035,1381.0,-6.94444E-8,-1.0E-6,14.0,0.17,37818
Dolidze 33,280.308,-4.373,1930.0,-6.38889E-7,-1.38889E-6,,0.14,33062
Palomar 8,280.374,-19.83,12801.0,1.66667E-6,-7.80556E-7,-43.0,0.17,32955
Dolidze 34,280.4745,-4.267,1422.0,-3.55556E-7,-1.10556E-6,7.0,0.075,20646
NGC 6683,280.554,-6.2,1441.0,-3.66667E-7,-1.13056E-6,,0.11,37215
Teutsch 145,280.6215,-5.25,1762.0,-4.66667E-7,-2.12778E-6,,0.105,34272
ASCC 98,280.665,-33.65,800.0,3.63889E-7,-1.56111E-6,-54.0,0.47,44675
Trumpler 35,280.7475,-4.23,1273.0,-9.83333E-7,-1.25556E-6,-4.7,0.14,26969
NGC 6681,280.803,-32.292,9001.0,1.06667E-6,-1.60556E-6,220.3,0.18,18848
BDSB 124,280.8105,-3.598,7813.0,-1.36389E-6,-2.65278E-6,90.27,0.075,21898
FSR 1785,281.028,-36.942,4080.0,-1.19444E-7,-9.83333E-7,,0.09,9900
Andrews-Lindsay 5,281.085,-4.93,2289.0,7.19444E-7,-1.75833E-6,,0.115,39364
Berkeley 79,281.235,-1.155,2434.0,-4.44444E-8,-1.95E-6,,0.11,30729
NGC 6694,281.3175,-9.38,1748.0,-6.36111E-7,-9.0E-7,4.0,0.165,45587
FSR 0069,281.3475,-10.46,1848.0,-1.66667E-7,-1.575E-6,,0.13,37535
FSR 0087,281.4825,-3.607,1174.0,-7.77778E-8,-1.8E-6,,0.145,29202
BDSB 125,281.517,-2.655,6699.0,3.58333E-7,-2.49722E-6,83.28,0.065,18920
BDSB 10,281.583,-3.795,818.0,-9.44444E-8,-5.69444E-7,,0.08,24346
FSR 0098,281.9025,0.607,5387.0,1.5E-7,-1.81667E-6,,0.115,35467
W 43,281.8845,-1.942,4891.0,8.33333E-8,-2.81111E-6,80.9,0.075,18448
NGC 6698,281.9745,-25.877,4135.0,-1.15833E-6,-1.44167E-6,,0.13,17835
Basel 1,282.0375,-5.865,1604.0,1.0E-7,-1.53611E-6,,0.1,34669
FSR 0089,282.183,-3.519,1516.0,-3.02778E-7,-7.83333E-7,,0.125,32951
ASCC 99,282.2775,-18.74,679.0,1.66389E-6,-1.41667E-6,-31.3,0.23,33889
FSR 0101,282.309,2.767,1657.0,2.75E-7,-2.72222E-7,,0.2,47302
Czernik 38,282.447,4.96,1763.0,-8.55556E-7,-1.46944E-6,,0.165,37549
FSR 0094,282.4695,-1.022,2069.0,2.75E-7,-1.86389E-6,,0.085,25378
FSR 0090,282.5745,-3.577,1388.0,-8.05556E-8,-1.02222E-6,,0.085,30646
Ruprecht 145,282.66,-18.227,770.0,1.72222E-6,-1.36389E-6,-8.77,0.24,33552
FSR 0088,282.6585,-4.188,2837.0,-2.02778E-7,-1.28056E-6,,0.19,53517
NGC 6704,282.687,-5.21,2180.0,-2.72222E-7,-7.41667E-7,,0.11,37058
NGC 6705,282.747,-6.28,1750.0,-1.36667E-6,-8.97222E-7,32.53,0.35,86433
NGC 6709,282.846,10.33,1075.0,4.86111E-7,-8.33333E-7,-12.8,0.22,34216
Teutsch 146,282.8625,0.175,4427.0,2.66667E-7,-1.39167E-6,,0.075,23417
Collinder 394,283.08,-20.2,668.0,-8.33333E-7,-1.76389E-6,-1.85,0.3,38297
Ruprecht 146,283.1175,-21.085,1735.0,5.47222E-7,7.22222E-8,,0.14,19536
NGC 6712,283.2675,-8.706,6905.0,-4.58333E-7,-1.89444E-6,-107.6,0.17,37717
FSR 1773,283.308,-42.125,1312.0,2.11111E-7,-2.30556E-7,,0.135,7476
BDSB 127,283.335,1.247,2846.0,7.58333E-7,-5.08333E-7,42.68,0.06,15741
Stephenson 1,283.515,36.805,373.0,5.41667E-7,-9.66667E-7,-27.47,0.55,20315
Berkeley 80,283.5825,-1.217,1791.0,-3.0E-7,-1.41944E-6,,0.12,41796
NGC 6716,283.6425,-19.885,669.0,-6.16667E-7,-1.34722E-6,6.0,0.18,24979
Archinal 1,283.71,5.54,1453.0,-8.05556E-8,-8.69444E-7,,0.1,27200
Poole J1855+10.8,283.785,10.775,4457.0,-4.72222E-7,-1.77222E-6,,0.09,19651
NGC 6715,283.764,-30.48,26507.0,-1.04167E-6,-2.15556E-6,141.3,0.145,16833
NGC 6717,283.7745,-22.701,7100.0,5.97222E-7,-1.41667E-7,22.8,0.115,16685
Alessi 62,283.965,21.619,546.0,-7.27778E-7,-4.91667E-7,,0.27,20005
Poole J1856+10.8,283.9725,10.773,4389.0,-7.94444E-7,-1.37222E-6,,0.075,18771
ESO 524-01,284.1675,-26.95,2796.0,1.11111E-7,-2.19444E-6,,0.115,11766
NGC 6724,284.175,10.415,4813.0,-6.91667E-7,-1.38056E-6,,0.08,20704
FSR 0034,284.6835,-26.794,1875.0,4.91667E-7,-2.88056E-6,,0.125,11820
NGC 6728,284.685,-8.965,1127.0,5.33333E-7,-5.83333E-7,,0.13,26771
NGC 6723,284.8875,-36.632,8703.0,4.47222E-7,-5.16667E-7,-94.5,0.26,13269
NGC 6735,285.135,-0.47,2213.0,3.16667E-7,-1.07222E-6,,0.155,43965
NGC 6738,285.3375,11.6,686.0,7.77778E-7,-6.38889E-7,-34.9,0.14,31367
NGC 6743,285.3075,29.314,2220.0,1.30556E-7,-9.97222E-7,,0.18,10660
FSR 0037,285.3495,-26.57,2711.0,3.61111E-7,-1.54167E-6,,0.2,16006
ASCC 100,285.405,33.575,350.0,6.11111E-7,-5.55556E-7,-25.57,0.365,15648
Berkeley 81,285.405,-0.46,3401.0,-2.75E-7,-2.38611E-6,13.0,0.11,34808
FSR 0134,291.12,16.895,2478.0,1.36111E-7,-1.82222E-6,,0.093,25812
NGC 6737,285.5835,-18.533,2037.0,-2.80556E-7,-1.11111E-6,,0.17,19113
FSR 0100,285.969,-0.022,2687.0,4.33333E-7,-1.00278E-6,,0.09,28664
ESO 397-01,286.0275,-33.395,2207.0,-5.47222E-7,-1.8E-6,,0.12,8580
NGC 6749,286.314,1.9,7902.0,-4.97222E-7,-1.22222E-6,-61.7,0.165,37626
Alessi 56,286.722,9.59,5745.0,6.38889E-8,4.72222E-8,,0.075,28444
Juchert 3,286.887,6.283,1481.0,-6.38889E-7,-1.375E-6,,0.185,36719
Czernik 39,286.8825,4.333,1143.0,-1.675E-6,-2.21111E-6,,0.11,34315
NGC 6755,286.9545,4.267,2010.0,-1.51389E-6,-1.94444E-6,18.7,0.195,49741
NGC 6756,287.187,4.717,1951.0,-1.3E-6,-1.20833E-6,,0.11,33668
BDSB 11,287.184,5.597,2093.0,-1.20278E-6,-1.25556E-6,,0.085,26246
FSR 0107,287.262,1.537,2847.0,-1.21111E-6,-1.41667E-6,,0.11,28908
FSR 0067,287.4075,-13.9,4079.0,7.77778E-8,-2.325E-6,,0.14,15529
BDSB 131,287.6295,7.883,5389.0,-1.56667E-6,-2.52222E-6,,0.068,18573
NGC 6752,287.7165,-59.985,4002.0,-1.33056E-6,-1.34444E-6,-26.7,0.42,12447
Riddle 15,287.787,14.833,4496.0,-1.01944E-6,-1.94444E-6,,0.045,18513
NGC 6760,287.8005,1.03,7400.0,-9.13889E-7,-1.04444E-6,-27.5,0.19,37551
Berkeley 82,287.835,13.096,1125.0,-2.5E-7,-1.26111E-6,-2.76,0.14,34216
FSR 0124,286.7325,13.245,3026.0,-1.13889E-7,-2.03056E-6,,0.105,24800
FSR 0123,287.913,12.05,3308.0,1.77778E-7,-1.93889E-6,,0.12,35058
ASCC 101,288.3525,36.335,363.0,2.25E-7,9.44444E-7,-32.0,0.5,26478
ESO 282-26,288.435,-42.63,1509.0,3.25E-7,1.19444E-7,,0.195,6945
BDSB 136,288.54,11.21,6292.0,2.16667E-7,-1.87778E-6,46.68,0.045,18013
Berkeley 43,288.8775,11.265,1355.0,-2.77778E-9,-1.24722E-6,,0.18,30696
BDSB 137,289.0875,11.315,5405.0,-4.55556E-7,-5.86111E-7,40.52,0.04,14598
NGC 6779,289.1475,30.183,9403.0,4.33333E-7,-8.30556E-7,-135.6,0.16,13731
Ruprecht 147,289.092,-16.25,270.0,-4.41667E-7,-7.78889E-6,41.0,1.33,164082
NGC 6775,289.2,-0.922,2004.0,6.33333E-7,-2.06944E-6,,0.115,19642
ESO 231-30,289.26,-51.48,3276.0,6.86111E-7,-1.47222E-6,,0.165,4618
FSR 0149,289.2825,23.98,5341.0,-5.05556E-7,-1.73333E-6,,0.1,13717
Berkeley 44,289.308,19.543,1978.0,4.88889E-7,-2.19444E-6,,0.195,33542
Terzan 7,289.4325,-34.658,22795.0,-2.07778E-6,-2.33333E-6,166.0,0.08,5100
Palomar 10,289.509,18.567,5894.0,5.11111E-7,-2.72778E-6,-31.7,0.14,30485
ESO 141-47,289.563,-57.9,2974.0,2.03889E-6,-1.74722E-6,,0.145,3677
Berkeley 45,289.7805,15.722,2360.0,3.33333E-8,-1.10278E-6,,0.12,35365
ESO 337-23,289.8255,-37.62,1995.0,1.83333E-7,-2.45556E-6,,0.1,5123
NGC 6791,290.22,37.78,4926.0,-8.61111E-8,-1.13889E-6,-52.34,0.2,11654
Alessi 57,290.2245,15.685,3797.0,1.58333E-7,-1.63611E-6,,0.1,29317
FSR 0209,290.265,43.975,1584.0,-1.17222E-6,-1.93611E-6,,0.113,6441
FSR 0126,290.265,13.765,2110.0,2.55556E-7,-1.67222E-6,,0.135,27910
BDSB 139,290.6085,14.12,5950.0,2.19444E-7,-2.07222E-6,65.41,0.085,20351
Juchert 1,290.64,12.667,2509.0,-3.5E-7,-1.35833E-6,,0.125,27781
BDSB 141,290.7225,14.165,5805.0,4.5E-7,-2.23333E-6,65.41,0.06,18278
NGC 6793,290.8245,22.14,724.0,1.33333E-6,4.69444E-7,,0.22,41123
BDSB 143,290.8005,14.455,6055.0,1.58333E-7,-2.00833E-6,65.41,0.065,17752
BDSB 151,290.937,14.513,5665.0,-1.38889E-7,-1.13889E-6,65.41,0.053,17035
King 25,291.1245,13.7,1796.0,5.0E-8,-8.55556E-7,,0.17,36010
BDSB 13,291.132,20.795,1735.0,3.72222E-7,-1.26944E-6,,0.085,24401
ASCC 102,291.1725,29.96,1500.0,-2.77778E-7,-5.05556E-7,,0.165,18124
Kronberger 13,291.315,13.948,1455.0,2.16667E-7,-1.03889E-6,,0.115,28003
Dolidze 35,291.3525,11.635,1317.0,-5.83333E-8,-7.5E-7,,0.105,27078
FSR 0110,291.447,2.005,1361.0,-8.33333E-9,-1.85278E-6,,0.125,18306
FSR 0118,291.4275,8.08,2883.0,-1.60556E-6,-9.88889E-7,,0.11,23800
BDSB 157,291.51,16.33,5549.0,1.02778E-7,-2.20556E-6,,0.06,17042
FSR 0129,291.7425,13.975,1305.0,2.91667E-7,-1.38889E-6,,0.1,26189
NGC 6800,291.765,25.125,1082.0,2.91667E-7,2.38889E-7,,0.18,30687
ESO 525-08,291.795,-23.59,2566.0,-3.88889E-8,-4.38889E-7,,0.11,7164
Berkeley 47,292.1175,17.36,1462.0,-4.13889E-7,-1.25278E-6,,0.147,27065
Arp 2,292.1835,-30.356,28596.0,-8.33333E-7,-8.38889E-7,115.0,0.11,5078
King 26,292.2405,14.873,2537.0,-4.30556E-7,-2.12778E-6,,0.1,26859
Teutsch 40,292.3425,23.3,3150.0,-6.41667E-7,-9.41667E-7,,0.085,24354
FSR 0133,292.437,15.553,2814.0,2.61111E-7,-1.80833E-6,,0.26,50549
FSR 0070,292.4955,-15.17,1537.0,8.16667E-7,-2.06944E-6,,0.14,9983
Teutsch 42,292.554,18.533,2003.0,-7.19444E-7,-1.92778E-6,,0.085,24284
NGC 6802,292.6515,20.272,1775.0,-7.83333E-7,-1.225E-6,,0.155,36858
FSR 0131,292.6785,15.429,1303.0,6.75E-7,-1.50833E-6,,0.11,29432
FSR 0083,292.713,-10.578,4213.0,-8.05556E-8,-2.91667E-6,,0.085,7627
BDSB 156,292.935,18.68,3447.0,3.61111E-8,-2.16111E-6,,0.08,23564
Kronberger 79,293.475,18.528,3369.0,8.41667E-7,-8.58333E-7,,0.09,26283
FSR 0142,293.895,20.125,2669.0,-5.66667E-7,-3.41667E-7,,0.155,32152
Stock 1,293.955,25.175,350.0,1.56944E-6,2.0E-7,,0.35,66424
ASCC 103,294.075,35.66,841.0,-2.30556E-7,-5.47222E-7,,0.28,24348
FSR 0193,294.1215,37.694,2076.0,-3.55556E-7,-9.36111E-7,,0.09,8352
NGC 6811,294.342,46.395,1227.0,-1.57778E-6,-1.86111E-6,6.05,0.2,8913
Teutsch 27,294.342,18.695,3600.0,3.0E-7,-1.25278E-6,,0.09,26763
FSR 0148,294.3675,21.315,941.0,-1.13056E-6,-3.10556E-6,,0.14,27283
ASCC 104,294.7425,18.665,774.0,-1.66667E-8,-1.29167E-6,-5.65,0.4,83208
Kronberger 3,294.75,6.768,3685.0,-1.39444E-6,-6.86111E-7,,0.08,12755
Saurer 5,294.8955,25.652,5276.0,-3.91667E-7,-8.80556E-7,,0.07,21930
NGC 6809,294.999,-30.965,5428.0,1.36111E-7,-2.35833E-6,174.7,0.34,12730
Kronberger 31,295.0455,26.25,12617.0,-3.25E-7,-1.14167E-6,,0.1,25220
FSR 0132,295.0425,14.175,3918.0,-7.80556E-7,-1.70556E-6,,0.115,21785
NGC 6819,295.32,40.195,2360.0,-1.10833E-6,-8.33333E-8,1.0,0.2,14168
Terzan 8,295.4355,-33.999,26316.0,3.22222E-7,1.11111E-8,130.0,0.11,4138
ASCC 105,295.3905,27.383,494.0,2.22222E-7,-1.23611E-6,-18.75,0.47,90026
Skiff J1942+38.6,295.6005,38.64,2642.0,-1.26111E-6,-1.22222E-6,,0.21,15878
Czernik 40,295.6575,21.143,3422.0,-2.41667E-7,-2.80556E-6,,0.155,35354
Teutsch 43,295.692,29.85,2105.0,-1.23056E-6,-1.23889E-6,,0.07,18927
NGC 6823,295.785,23.3,1764.0,-8.33333E-7,-1.11111E-6,10.5,0.2,36254
ASCC 106,295.83,1.62,525.0,-5.27778E-7,-8.05556E-7,-62.2,0.52,40544
FSR 0160,296.1825,26.905,2289.0,-1.06389E-6,-1.08056E-6,,0.1,26614
Turner 9,296.205,29.26,852.0,1.75E-7,-1.0E-6,-18.52,0.555,113494
Roslund 1,296.28,17.51,788.0,1.11111E-7,-2.00278E-6,,0.135,21526
Kronberger 4,296.2875,28.167,3731.0,-1.09167E-6,-1.56389E-6,,0.085,25244
Palomar 11,296.31,-8.0,13412.0,2.72222E-7,-1.02778E-6,-68.0,0.15,8680
Turner 8,296.337,27.828,2839.0,-9.94444E-7,-7.16667E-7,0.74,0.1,27632
Roslund 2,296.3175,23.9,1668.0,-9.16667E-7,-1.20556E-6,-5.0,0.18,40783
Kronberger 5,296.475,27.85,1112.0,-2.17778E-6,-1.15E-6,,0.085,26254
Dolidze 53,296.577,24.632,1392.0,-6.66667E-7,-1.23056E-6,2.8,0.125,33158
Sh2 88B,296.7,25.172,2471.0,-7.38889E-7,-1.14722E-6,6.92,0.105,28350
FSR 0085,296.805,-11.855,1338.0,-3.91667E-7,-1.63333E-6,,0.115,6370
Teutsch 7,296.925,24.255,4929.0,-8.86111E-7,-1.40278E-6,,0.108,28343
FSR 0154,296.9955,23.337,4394.0,-9.94444E-7,-1.48056E-6,,0.125,33438
FSR 0158,297.015,26.04,2769.0,-9.36111E-7,-1.33056E-6,,0.1,26230
NGC 6832,296.9895,59.398,3095.0,1.38889E-8,7.77778E-7,,0.11,3861
Turner 1,297.1125,27.295,2787.0,-1.21944E-6,-8.94444E-7,,0.093,25285
ASCC 107,297.105,21.958,672.0,2.72222E-7,-1.42222E-6,-7.0,0.17,37822
NGC 6827,297.213,21.215,4192.0,3.88889E-7,-3.42778E-6,,0.07,22697
BDSB 15,297.3015,26.835,2743.0,-2.50556E-6,-2.71944E-6,,0.068,19426
Dias 7,297.3675,21.167,2796.0,-3.25E-7,-3.93889E-6,,0.1,26098
NGC 6828,297.5625,7.905,603.0,1.38889E-8,-1.20833E-6,-21.0,0.215,18041
NGC 6830,297.75,23.1,1841.0,-2.38889E-7,-1.11111E-6,-30.9,0.14,35043
Czernik 41,297.75,25.27,1540.0,-3.72222E-7,-9.16667E-7,,0.075,21807
Saurer 6,297.759,32.233,7329.0,-1.09722E-6,-1.69444E-7,,0.075,22285
FSR 0182,297.9375,33.535,4569.0,-8.86111E-7,-7.72222E-7,,0.12,25216
Dias 8,298.0425,11.628,4785.0,-3.38889E-7,-8.52778E-7,,0.11,12755
FSR 0143,298.05,18.488,3065.0,2.58333E-7,-1.41389E-6,,0.165,29271
NGC 6834,298.05,29.41,2173.0,-9.22222E-7,-1.19722E-6,-6.8,0.11,29195
Harvard 20,298.3005,18.323,1604.0,-2.63889E-7,-1.38333E-6,5.15,0.135,24354
NGC 6837,298.275,11.695,3367.0,-3.61111E-7,-4.86111E-7,,0.1,12110
NGC 6838,298.443,18.779,3999.0,-4.44444E-8,-1.09167E-6,-22.8,0.22,34209
ASCC 108,298.455,39.4,1039.0,-1.66667E-7,-1.02778E-7,,0.14,18773
ASCC 109,298.5225,34.545,479.0,-2.77778E-7,-6.94444E-7,,0.34,54685
NGC 6839,298.665,17.87,5588.0,3.19444E-7,-2.18611E-6,,0.155,21746
BDSB 16,298.7505,27.216,1951.0,-2.00556E-6,-1.5E-6,,0.06,22796
NGC 6840,298.83,12.13,2451.0,-1.10556E-6,-1.18056E-6,,0.12,12142
NGC 6843,299.0475,12.182,4200.0,3.61111E-8,-9.63889E-7,,0.1,11128
NGC 6846,299.109,32.355,4451.0,3.33333E-8,-1.09722E-6,,0.075,22033
SAI 132,299.2665,31.611,2860.0,-1.13056E-6,-9.91667E-7,,0.15,32150
FSR 0165,299.5125,26.755,2628.0,-1.15556E-6,-2.19444E-6,,0.145,31959
Kronberger 52,299.5335,30.883,2735.0,-6.75E-7,-1.13889E-6,,0.077,23946
Loiano 1,299.5725,32.55,1447.0,-1.20278E-6,-9.80556E-7,,0.08,23605
Roslund 3,299.6625,20.514,1582.0,-4.77778E-7,-1.48611E-6,-2.6,0.14,22010
NGC 6856,299.8215,56.117,1202.0,-1.88889E-7,-9.86111E-7,,0.1,4648
Berkeley 49,299.8725,34.645,2296.0,-8.05556E-7,-9.16667E-7,,0.115,24516
Patchick 89,299.895,49.285,3260.0,-6.33333E-7,-1.00833E-6,,0.095,6957
FSR 0172,300.0075,29.221,1689.0,-4.97222E-7,-1.24167E-6,,0.08,24565
FSR 0163,300.087,25.42,3412.0,-2.55556E-7,-1.30278E-6,,0.11,23734
Kronberger 68,300.15,30.577,977.0,-9.08333E-7,-1.51667E-6,,0.09,27757
BDSB 18,300.282,33.189,3518.0,-8.33333E-7,-1.43611E-6,,0.06,21390
Toepler 1,300.3225,33.615,2088.0,-7.69444E-7,-1.38889E-7,,0.075,23304
Berkeley 83,300.36,28.63,7837.0,-8.41667E-7,-1.91944E-6,,0.085,24541
FSR 0162,300.39,25.215,1721.0,-3.36111E-7,-1.67222E-6,,0.083,19190
Kronberger 69,300.4875,31.445,8486.0,-7.72222E-7,-1.00833E-6,,0.16,37467
FSR 0188,300.495,33.917,3354.0,-1.12222E-6,-8.72222E-7,,0.1,26635
Teutsch 8,300.6075,35.306,1668.0,-7.72222E-7,-1.86389E-6,,0.075,20055
Dolidze 36,300.615,42.165,970.0,1.94444E-7,-6.77778E-7,77.0,0.11,12382
FSR 0198,300.618,35.685,2303.0,-9.27778E-7,-8.33333E-7,11.0,0.14,27433
NGC 6858,300.75,11.26,2108.0,-1.13889E-7,-1.02222E-6,,0.115,9926
ASCC 110,300.735,33.57,852.0,1.66667E-7,-1.09167E-6,-20.5,0.23,47800
Dolidze 37,300.7125,37.65,1400.0,-1.01667E-6,-1.00278E-6,,0.19,26302
FSR 0241,300.7275,46.195,1037.0,-1.66667E-7,-2.5E-8,,0.1,8586
Kronberger 54,300.783,31.967,2900.0,-1.16667E-6,-9.30556E-7,,0.085,25549
NGC 6866,300.987,44.16,1326.0,-7.63889E-7,-1.33333E-6,13.68,0.15,13735
Berkeley 84,301.17,33.906,2047.0,-5.80556E-7,-1.13889E-7,,0.1,26797
Alessi 10,301.182,-10.485,513.0,2.77778E-7,-2.10278E-6,75.9,0.225,7495
FSR 0167,301.215,27.093,1993.0,-7.5E-8,-1.31944E-6,,0.11,20052
Roslund 4,301.2255,29.217,2096.0,-1.2E-6,-1.075E-6,-15.7,0.185,32343
ESO 461-38,301.2225,-30.355,2402.0,9.63889E-7,-2.24444E-6,,0.135,3669
FSR 0136,301.3575,11.942,4860.0,2.02778E-7,-6.88889E-7,,0.095,9041
FSR 0190,301.3725,33.567,3924.0,-1.00556E-6,-6.22222E-7,,0.085,24204
Dolidze 38,301.47,41.195,1532.0,-7.83333E-7,-3.91667E-7,,0.205,19395
Dol-Dzim 10,301.4655,40.54,2394.0,-1.325E-6,-5.11111E-7,,0.07,11107
NGC 6871,301.5,35.77,1791.0,-9.41667E-7,-1.89444E-6,-10.54,0.26,45206
NGC 6864,301.515,-21.921,20897.0,1.00833E-6,-6.11111E-8,-189.3,0.11,3770
Kronberger 28,301.6275,35.57,2694.0,-5.86111E-7,-1.50833E-6,,0.065,21010
Basel 6,301.6725,38.365,3108.0,-1.43611E-6,-5.5E-7,,0.13,18271
FSR 0192,301.74,33.823,2645.0,-5.16667E-7,-6.27778E-7,,0.115,25539
Biurakan 1,301.8975,35.713,1580.0,-9.16667E-7,-1.76389E-6,-7.97,0.205,37895
NGC 6873,301.92,21.09,4785.0,-8.33333E-7,-1.90278E-6,,0.1,14160
FSR 0170,301.9275,27.556,4023.0,2.94444E-7,-1.41111E-6,,0.105,16785
FSR 0112,302.1075,-3.543,1221.0,5.11111E-7,-1.26111E-6,,0.13,5212
Biurakan 2,302.3175,35.48,1142.0,-9.16667E-7,-1.55556E-6,-22.0,0.185,35872
Dolidze 1,302.427,36.498,1445.0,-4.41667E-7,2.5E-8,4.0,0.1,19365
FSR 0189,302.46,32.91,2588.0,4.72222E-8,-1.18056E-6,,0.115,24420
Dolidze 2,302.505,41.355,4296.0,-1.26667E-6,-8.16667E-7,,0.11,14213
IC 1311,302.6985,41.178,5895.0,-1.00278E-6,-8.11111E-7,-63.15,0.18,20199
Roslund 5,302.595,33.78,508.0,3.88889E-7,-1.86111E-7,-17.58,0.415,75216
Berkeley 50,302.52,34.97,1952.0,-2.94444E-7,-6.63889E-7,,0.21,39213
ASCC 111,302.775,37.465,1580.0,-1.66667E-7,-8.05556E-7,-14.49,0.48,71280
NGC 6883,302.835,35.83,1380.0,-9.72222E-7,-1.44444E-6,-10.33,0.16,30836
Ruprecht 172,302.955,35.665,1803.0,-1.10278E-6,-7.55556E-7,,0.15,30137
NGC 6882,302.949,26.81,432.0,1.02778E-7,-2.57222E-6,-15.07,0.225,28580
FSR 0174,302.9955,28.31,831.0,-2.80556E-7,-1.11111E-6,,0.115,17390
Berkeley 51,302.9745,34.41,3292.0,-3.19444E-7,-3.80556E-7,,0.18,33709
NGC 6885,303.0075,26.515,3776.0,-2.77778E-7,-1.05278E-6,-1.5,0.145,20400
Kronberger 72,303.0825,37.88,1073.0,-8.30556E-7,-2.22222E-8,-8.26,0.09,17504
FSR 0178,303.2925,29.113,3810.0,-7.52778E-7,-1.23333E-6,,0.085,18348
FSR 0166,303.4005,25.455,1904.0,-9.36111E-7,-9.27778E-7,,0.12,17280
Kronberger 73,303.4425,36.749,2685.0,-1.10833E-6,-5.30556E-7,,0.06,16089
Berkeley 52,303.6225,28.94,4947.0,-1.83333E-7,-1.05E-6,,0.1,18447
FSR 0219,303.765,41.185,884.0,-7.91667E-7,-1.10278E-6,,0.125,15521
