#time X Y Z
2018-10-30_13:01:05 8.075877171782266E7 3.501318960220452E7 1.1970073876917784E8
2018-10-31_06:32:17 8.213464216481227E7 3.5609623300228275E7 1.1854816870326692E8
2018-11-01_00:03:29 8.34974053484774E7 3.6200372219217494E7 1.1737645222513182E8
2018-11-01_17:34:41 8.484682294097388E7 3.678533547629782E7 1.1618574467883249E8
2018-11-02_11:05:53 8.618265481850025E7 3.7364411401025556E7 1.1497620722425549E8
2018-11-03_04:37:05 8.750465965131597E7 3.793749770324226E7 1.1374800756817226E8
2018-11-03_22:08:17 8.881259562950645E7 3.85044917031581E7 1.1250132056431507E8
2018-11-04_15:39:29 9.010622129955208E7 3.906529061508106E7 1.112363286531681E8
2018-11-05_09:10:41 9.138529647835115E7 3.96197918736474E7 1.0995322211378811E8
2018-11-06_02:41:53 9.264958320162907E7 4.016789348837766E7 1.0865219910444695E8
2018-11-06_20:13:05 9.389884665390575E7 4.070949440861478E7 1.073334654802429E8
2018-11-07_13:44:17 9.513285602196786E7 4.1244494877789006E7 1.0599723439383788E8
2018-11-08_07:15:29 9.635138521709947E7 4.1772796755122244E7 1.0464372570695686E8
2018-11-09_00:46:41 9.755421342290358E7 4.229430378468102E7 1.0327316526229218E8
2018-11-09_18:17:53 9.87411254460629E7 4.2808921797280975E7 1.0188578408054422E8
2018-11-10_11:49:05 9.991191187161765E7 4.3316558838844866E7 1.0048181755259676E8
2018-11-11_05:20:17 1.0106636904754442E8 4.381712522807843E7 9.9061504690031E7
2018-11-11_22:51:29 1.0220429894052264E8 4.431053355472642E7 9.762508748010139E7
2018-11-12_16:22:41 1.0332550891293095E8 4.479669863556424E7 9.61728103677595E7
2018-11-13_09:53:53 1.0442981146867235E8 4.527553744712139E7 9.470491986450844E7
2018-11-14_03:25:05 1.0551702400663568E8 4.574696905284199E7 9.322166426437241E7
2018-11-14_20:56:17 1.0658696860646425E8 4.621091453773143E7 9.172329343760723E7
2018-11-15_14:27:29 1.0763947185900177E8 4.6667296958450906E7 9.021005866891485E7
2018-11-16_07:58:41 1.0867436473941511E8 4.711604130994235E7 8.86822125158376E7
2018-11-17_01:29:53 1.0969148252647611E8 4.7557074511157125E7 8.714000865009263E7
2018-11-17_19:01:05 1.1069066474424155E8 4.799032540017932E7 8.558370168154767E7
2018-11-18_12:32:17 1.116717551199615E8 4.841572473695053E7 8.401354693502724E7
2018-11-19_06:03:29 1.126346015311266E8 4.883320520363418E7 8.242980017337872E7
2018-11-19_23:34:41 1.1357905591033784E8 4.924270139174972E7 8.083271726055183E7
2018-11-20_17:05:53 1.1450497407019803E8 4.964414976257467E7 7.922255376903562E7
2018-11-21_10:37:05 1.1541221540750356E8 5.003748856487467E7 7.759956455605629E7
2018-11-22_04:08:17 1.1630064245491548E8 5.042265769524912E7 7.596400335338874E7
2018-11-22_21:39:29 1.1717012026791966E8 5.0799598491309606E7 7.431612243600202E7
2018-11-23_15:10:41 1.1802051566429958E8 5.116825345715685E7 7.265617244711086E7
2018-11-24_08:41:53 1.1885169636831926E8 5.1528565933559306E7 7.09844024530888E7
2018-11-25_02:13:05 1.1966353014231706E8 5.188047973847058E7 6.930106028130946E7
2018-11-25_19:44:17 1.204558840074414E8 5.222393881434594E7 6.760639315623008E7
2018-11-26_13:15:29 1.212286236551581E8 5.255888692335726E7 6.590064860339195E7
2018-11-27_06:46:41 1.2198161313117231E8 5.288526742860313E7 6.4184075545973405E7
2018-11-28_00:17:53 1.2271471483620156E8 5.320302318847357E7 6.24569254870739E7
2018-11-28_17:49:05 1.2342778984347472E8 5.351209657542408E7 6.0719453657828614E7
2018-11-29_11:20:17 1.2412069848983271E8 5.381242961266612E7 5.897192002271851E7
2018-11-30_04:51:29 1.2479330116643313E8 5.410396420729717E7 5.721459006341393E7
2018-11-30_22:22:41 1.2544545922282197E8 5.438664244974456E7 5.544773530059958E7
2018-12-01_15:53:53 1.2607703590211026E8 5.4660406947194986E7 5.367163355556267E7
2018-12-02_09:25:05 1.2668789724483147E8 5.492520116393366E7 5.188656897974555E7
2018-12-03_02:56:17 1.2727791292193629E8 5.518096974942663E7 5.009283189818984E7
2018-12-03_20:27:29 1.2784695698020287E8 5.542765884436395E7 4.8290718508758456E7
2018-12-04_13:58:41 1.2839490849303077E8 5.5665216359659374E7 4.648053048007675E7
2018-12-05_07:29:53 1.2892165212162645E8 5.589359222954462E7 4.46625744517796E7
2018-12-06_01:01:05 1.2942707857482696E8 5.611273863317112E7 4.283716147427551E7
2018-12-06_18:32:17 1.2991108496350837E8 5.632261018222139E7 4.100460638340777E7
2018-12-07_12:03:29 1.3037357503603731E8 5.652316406692968E7 3.916522713521819E7
2018-12-08_05:34:41 1.3081445928805421E8 5.6714360154591314E7 3.731934412812202E7
2018-12-08_23:05:53 1.3123365495072629E8 5.689616103838008E7 3.546727954546255E7
2018-12-09_16:37:05 1.3163108587420855E8 5.706853203960158E7 3.3609356754526034E7
2018-12-10_10:08:17 1.3200668233549975E8 5.723144117270382E7 3.1745899785406016E7
2018-12-11_03:39:29 1.3236038080395406E8 5.738485908562495E7 2.9877232903873302E7
2018-12-11_21:10:41 1.326921236961366E8 5.7528758989028156E7 2.8003680273232765E7
2018-12-12_14:41:53 1.3300185914274606E8 5.766311658533239E7 2.6125565689482838E7
2018-12-13_08:13:05 1.3328954077940112E8 5.778791000420758E7 2.424321236803497E7
2018-12-14_01:44:17 1.3355512756390549E8 5.790311974700724E7 2.2356942760152463E7
2018-12-14_19:15:29 1.3379858361757572E8 5.800872863988076E7 2.046707838077742E7
2018-12-15_12:46:41 1.3401987808681452E8 5.8104721794348925E7 1.857393963398895E7
2018-12-16_06:17:53 1.3421898502094412E8 5.819108657430195E7 1.6677845621228177E7
2018-12-16_23:49:05 1.3439588325855812E8 5.826781256763445E7 1.4779113916930906E7
2018-12-17_17:20:17 1.3455055630561367E8 5.833489155792778E7 1.28780602938635E7
2018-12-18_10:51:29 1.3468299217441556E8 5.8392317486108676E7 1.0974998385908335E7
2018-12-19_04:22:41 1.347931831387902E8 5.844008638539638E7 9070239.29010559
2018-12-19_21:53:53 1.3488112535436603E8 5.84781962678455E7 7164091.136427302
2018-12-20_15:25:05 1.349468183015098E8 5.850664694087634E7 5256858.686160013
2018-12-21_08:56:17 1.349902640359078E8 5.852543973986272E7 3348843.0466481075
2018-12-22_02:27:29 1.3501146627509135E8 5.853457717813883E7 1440341.6064944721
2018-12-22_19:58:41 1.3501042939978057E8 5.853406253628953E7 -468351.70945465827
2018-12-23_13:29:53 1.3498715749263975E8 5.8523899433047846E7 -2376945.8271453
2018-12-24_07:01:05 1.349416535590773E8 5.850409143418568E7 -4285151.533072387
2018-12-25_00:32:17 1.348739190666494E8 5.8474641758934036E7 -6192680.200320482
2018-12-25_18:03:29 1.347839538981631E8 5.8435553132736854E7 -8099242.359557113
2018-12-26_11:34:41 1.3467175674806687E8 5.8386827812755175E7 -1.0004546289968343E7
2018-12-27_05:05:53 1.345373259171546E8 5.8328467783479095E7 -1.1908296804490684E7
2018-12-27_22:37:05 1.3438066039606175E8 5.8260475091579795E7 -1.3810194366926363E7
2018-12-28_16:08:17 1.3420176108923633E8 5.8182852268784344E7 -1.5709934616797883E7
2018-12-29_09:39:29 1.3400063202668577E8 5.80956027839319E7 -1.7607208303060688E7
2018-12-30_03:10:41 1.3377728143875031E8 5.799873147116599E7 -1.9501701564569443E7
2018-12-30_20:41:53 1.3353172261886142E8 5.789224489742978E7 -2.1393096454030044E7
2018-12-31_14:13:05 1.3326397455455081E8 5.77761516531573E7 -2.328107159279737E7
2019-01-01_07:44:17 1.3297406235222006E8 5.765046256884148E7 -2.5165302861864634E7
2019-01-02_01:15:29 1.3266201750613329E8 5.751519087217014E7 -2.7045464068690803E7
2019-01-02_18:46:41 1.3232787806427215E8 5.737035230366419E7 -2.892122756717384E7
2019-01-03_12:17:53 1.3197168872880733E8 5.721596520468333E7 -3.079226483533607E7
2019-01-04_05:49:05 1.3159350090706861E8 5.705205058387878E7 -3.26582470272724E7
2019-01-04_23:20:17 1.311933727111058E8 5.687863216116756E7 -3.451884551073211E7
2019-01-05_16:51:29 1.3077136889607684E8 5.669573638478383E7 -3.637373239126358E7
2019-01-06_10:22:41 1.3032756073227346E8 5.650339241847388E7 -3.8222581009323336E7
2019-01-07_03:53:53 1.2986202581681125E8 5.630163210042314E7 -4.0065066392672464E7
2019-01-07_21:25:05 1.2937484784285131E8 5.609048988070406E7 -4.190086564986457E7
2019-01-08_14:56:17 1.2886611635004094E8 5.58700027470221E7 -4.372965830136026E7
2019-01-09_08:27:29 1.2833592647679755E8 5.5640210147809066E7 -4.5551126557824515E7
2019-01-10_01:58:41 1.2778437872797781E8 5.540115391906796E7 -4.736495555450636E7
2019-01-10_19:29:53 1.272115787534793E8 5.515287821364417E7 -4.917083357425108E7
2019-01-11_13:01:05 1.2661763713754156E8 5.489542943321586E7 -5.0968452246426634E7
2019-01-12_06:32:17 1.2600266918666282E8 5.462885615795671E7 -5.275750674078357E7
2019-01-13_00:03:29 1.2536679471477745E8 5.435320907361959E7 -5.453769595100318E7
2019-01-13_17:34:41 1.247101378278713E8 5.4068540897983946E7 -5.630872267228503E7
2019-01-14_11:05:53 1.2403282670903148E8 5.377490630911923E7 -5.807029378783738E7
2019-01-15_04:37:05 1.233349933953714E8 5.347236187464201E7 -5.982212048574403E7
2019-01-15_22:08:17 1.2261677352027291E8 5.316096597336643E7 -6.156391852658391E7
2019-01-16_15:39:29 1.2187830597604465E8 5.284077869140459E7 -6.3295408564273E7
2019-01-17_09:10:41 1.2111973244312248E8 5.2511861667933024E7 -6.501631649003241E7
2019-01-18_02:41:53 1.2034119674274981E8 5.2174277866503574E7 -6.672637372799478E7
2019-01-18_20:13:05 1.1954284400369595E8 5.182809125831598E7 -6.842531737736759E7
2019-01-19_13:44:17 1.1872481968711708E8 5.147336642441569E7 -7.011289008229928E7
2019-01-20_07:15:29 1.1788726857218485E8 5.111016810907859E7 -7.178883953214724E7
2019-01-21_00:46:41 1.1703033385240306E8 5.073856078030164E7 -7.34529175491122E7
2019-01-21_18:17:53 1.1615415650913006E8 5.035860826660061E7 -7.510487880133544E7
2019-01-22_11:49:05 1.1525887510587351E8 4.9970373537169576E7 -7.674447926481825E7
2019-01-23_05:20:17 1.1434462608506136E8 4.9573918673299894E7 -7.837147462426169E7
2019-01-23_22:51:29 1.134115445610948E8 4.916930504640899E7 -7.998561883173952E7
2019-01-24_16:22:41 1.1245976551273999E8 4.875659368066704E7 -8.158666302101895E7
2019-01-25_09:53:53 1.1148942520722555E8 4.833584574543232E7 -8.317435491034806E7
2019-01-26_03:25:05 1.1050066265611394E8 4.790712310303094E7 -8.474843873466313E7
2019-01-26_20:56:17 1.0949362091715385E8 4.747048883583687E7 -8.630865565220772E7
2019-01-27_14:27:29 1.084684481082494E8 4.702600769132407E7 -8.785474449871123E7
2019-01-28_07:58:41 1.0742529807879297E8 4.657374641200971E7 -8.93864427208493E7
2019-01-29_01:29:53 1.0636433074463885E8 4.6113773940536834E7 -9.090348734860773E7
2019-01-29_19:01:05 1.0528571217107356E8 4.564616152404821E7 -9.24056158725264E7
2019-01-30_12:32:17 1.0418961448836787E8 4.517098274470272E7 -9.389256698501101E7
2019-01-31_06:03:29 1.0307621573241742E8 4.468831351056007E7 -9.536408117636149E7
2019-01-31_23:34:41 1.019456996695392E8 4.4198232030503616E7 -9.681990121948062E7
2019-02-01_17:05:53 1.0079825563024276E8 4.3700818784937255E7 -9.825977258716227E7
2019-02-02_10:37:05 9.963407834887931E7 4.319615649331112E7 -9.968344383624336E7
2019-02-03_04:08:17 9.845336779254377E7 4.2684330073720805E7 -1.0109066697373265E8
2019-02-03_21:39:29 9.725632896477222E7 4.216542658998079E7 -1.0248119780194801E8
2019-02-04_15:10:41 9.604317168061148E7 4.1639535185372874E7 -1.0385479623175772E8
2019-02-05_08:41:53 9.481411032187948E7 4.110674700686822E7 -1.0521122655591339E8
2019-02-06_02:13:05 9.356936358667131E7 4.056715512562899E7 -1.0655025768503202E8
2019-02-06_19:44:17 9.230915424362138E7 4.002085445813E7 -1.0787166335890076E8
2019-02-07_13:15:29 9.103370889234687E7 3.946794168846518E7 -1.0917522234855226E8
2019-02-08_06:46:41 8.974325772122242E7 3.890851518801686E7 -1.1046071865961917E8
2019-02-09_00:17:53 8.843803425068368E7 3.834267492734615E7 -1.117279417351693E8
2019-02-09_17:49:05 8.711827505242099E7 3.777052237611427E7 -1.1297668664770329E8
2019-02-10_11:20:17 8.578421944546649E7 3.719216039173191E7 -1.1420675426573604E8
2019-02-11_04:51:29 8.443610917719147E7 3.660769310108189E7 -1.1541795138889791E8
2019-02-11_22:22:41 8.307418809787776E7 3.6017225780694656E7 -1.1661009085937226E8
2019-02-12_15:53:53 8.16987018273481E7 3.542086473679323E7 -1.1778299166967492E8
2019-02-13_09:25:05 8.030989739414944E7 3.481871717841623E7 -1.1893647908733131E8
2019-02-14_02:56:17 7.890802280874828E7 3.421089106691354E7 -1.2007038480094327E8
2019-02-14_20:27:29 7.749332652548508E7 3.359749491931393E7 -1.2118454705887698E8
2019-02-15_13:58:41 7.606605676879005E7 3.2978637548537694E7 -1.2227881072669163E8
2019-02-16_07:29:53 7.462646071617007E7 3.2354427727701794E7 -1.2335302717431708E8
2019-02-17_01:01:05 7.317478361662297E7 3.1724973801686466E7 -1.2440705387251095E8
2019-02-17_18:32:17 7.171126794548087E7 3.109038328005513E7 -1.2544075363293816E8
2019-02-18_12:03:29 7.023615275188823E7 3.0450762473580964E7 -1.2645399347493999E8
2019-02-19_05:34:41 6.87496733517252E7 2.9806216241810184E7 -1.2744664319092824E8
2019-02-19_23:05:53 6.72520614809041E7 2.9156847910323847E7 -1.2841857376401266E8
2019-02-20_16:37:05 6.5743545950842336E7 2.8502759391416483E7 -1.2936965584650075E8
2019-02-21_10:08:17 6.422435375444909E7 2.7844051505412344E7 -1.302997585191498E8
2019-02-22_03:39:29 6.2694711485842735E7 2.7180824463021316E7 -1.3120874850960912E8
2019-02-22_21:10:41 6.115484687819398E7 2.6513178439606696E7 -1.3209648996690571E8
2019-02-23_14:41:53 5.96049902516642E7 2.584121415965125E7 -1.3296284478555349E8
2019-02-24_08:13:05 5.804537569529419E7 2.516503341494627E7 -1.338076733776485E8
2019-02-25_01:44:17 5.6476241875147186E7 2.4484739461830847E7 -1.3463083572627768E8
2019-02-25_19:15:29 5.489783244436977E7 2.380043727358355E7 -1.3543219253323397E8
2019-02-26_12:46:41 5.331039610409959E7 2.3112233653967917E7 -1.3621160629920194E8
2019-02-27_06:17:53 5.1714186414960705E7 2.2420237241560962E7 -1.369689422293468E8
2019-02-27_23:49:05 5.010946147142159E7 2.1724558444038123E7 -1.3770406892520526E8
2019-02-28_17:20:17 4.849648353748366E7 2.102530934073467E7 -1.3841685888025126E8
2019-03-01_10:51:29 4.687551870503214E7 2.0322603580352165E7 -1.391071888319475E8
2019-03-02_04:22:41 4.524683659928108E7 1.9616556287772357E7 -1.3977494002996624E8
2019-03-02_21:53:53 4.36107101259749E7 1.8907283982183244E7 -1.4041999846727902E8
2019-03-03_15:25:05 4.19674152418482E7 1.819490450251018E7 -1.4104225509825942E8
2019-03-04_08:56:17 4.031723073038585E7 1.74795369349402E7 -1.416416060484697E8
2019-03-05_02:27:29 3.866043797383649E7 1.6761301539629001E7 -1.422179528113396E8
2019-03-05_19:58:41 3.699732072805104E7 1.604031967935052E7 -1.427712024261755E8
2019-03-06_13:29:53 3.532816488670158E7 1.5316713743735773E7 -1.4330126764739287E8
2019-03-07_07:01:05 3.3653258255271964E7 1.459060707748748E7 -1.4380806710807204E8
2019-03-08_00:32:17 3.197289030851075E7 1.3862123900956891E7 -1.4429152549404597E8
2019-03-08_18:03:29 3.0287351922971383E7 1.3131389219364984E7 -1.447515737281091E8
2019-03-09_11:34:41 2.8596935068059616E7 1.2398528713289617E7 -1.4518814915449053E8
2019-03-10_05:05:53 2.6901932449255668E7 1.1663668607274111E7 -1.456011957028612E8
2019-03-10_22:37:05 2.5202637109018307E7 1.0926935518459499E7 -1.459906640090696E8
2019-03-11_16:08:17 2.349934200025433E7 1.018845629140097E7 -1.4635651147750905E8
2019-03-12_09:39:29 2.1792339548749574E7 9448357.826297063 -1.4669870228378496E8
2019-03-13_03:10:41 2.0081921213762134E7 8706766.905061929 -1.4701720732835764E8
2019-03-13_20:41:53 1.836837703871606E7 7963810.011982731 -1.473120041547793E8
2019-03-14_14:13:05 1.6651995173018767E7 7219613.139908345 -1.4758307683383816E8
2019-03-15_07:44:17 1.4933061339954844E7 6474301.568364783 -1.4783041579145673E8
2019-03-16_01:15:29 1.3211858243570797E7 5727999.605471313 -1.480540175303089E8
2019-03-16_18:46:41 1.1488664936121706E7 4980830.296116374 -1.4825388417802703E8
2019-03-17_12:17:53 9763756.211368829 4232915.117426584 -1.4843002279878837E8
2019-03-18_05:49:05 8037402.124530895 3484373.699778319 -1.4858244443722004E8
2019-03-18_23:20:17 6309867.758122242 2735323.6237472245 -1.4871116291938305E8
2019-03-19_16:51:29 -6360708.56226907 -2757247.3950468777 -1.4894131561115006E8
