#time X Y Z
2018-04-03_08:50:31 -277774.688644895 -82875.40864267907 -262106.73467671743
2018-04-03_10:08:17 -280830.2493791278 -84177.06123045951 -258778.75537183371
2018-04-03_11:26:03 -283855.4426071324 -85435.48453233551 -255411.51572707552
2018-04-03_12:43:48 -286780.2110528685 -86846.26000068318 -252017.50376851298
2018-04-03_14:01:34 -289707.4889697496 -88119.248174672 -248579.56258324668
2018-04-03_15:19:19 -292594.7850074917 -89372.46881369261 -245105.53294478997
2018-04-03_16:37:05 -295443.18280629703 -90601.68615922348 -241595.77060360296
2018-04-03_17:54:51 -298233.84384211607 -91859.07550067198 -238053.84425532032
2018-04-03_19:12:36 -300978.96847411856 -93109.15201946488 -234478.24324382655
2018-04-03_20:30:22 -303659.6557680601 -94404.53053658859 -230872.40243451842
2018-04-03_21:48:07 -306333.74331418675 -95579.96497032489 -227227.8937401011
2018-04-03_23:05:53 -308950.63428080955 -96778.02877470327 -223553.11107272728
2018-04-04_00:23:39 -311488.3074585895 -98060.61745847955 -219851.71111769465
2018-04-04_01:41:24 -314049.6802224526 -99133.43323572248 -216109.1762719473
2018-04-04_02:59:10 -316512.2270394982 -100344.85059416387 -212343.87712129354
2018-04-04_04:16:55 -318933.7238443053 -101529.18754440575 -208547.9386672067
2018-04-04_05:34:41 -321335.82198801707 -102623.5286867573 -204719.04167280265
2018-04-04_06:52:27 -323683.2853346746 -103727.69480380733 -200862.62154663212
2018-04-04_08:10:12 -325961.69916293287 -104882.20546805984 -196981.023645445
2018-04-04_09:27:58 -328222.55983437726 -105938.61621399823 -193068.1309973636
2018-04-04_10:45:43 -330411.9892419981 -107050.57838784349 -189131.38812000657
2018-04-04_12:03:29 -332564.0498887831 -108119.57834529414 -185167.06666339532
2018-04-04_13:21:15 -334682.82742996654 -109133.04644636648 -181175.35609781268
2018-04-04_14:39:00 -336736.22303495795 -110182.41982396711 -177160.6035427111
2018-04-04_15:56:46 -338772.52921935107 -111128.15356936044 -173117.89552630627
2018-04-04_17:14:31 -340726.1062328514 -112158.2534357686 -169055.1421814966
2018-04-04_18:32:17 -342646.86462671455 -113128.49358806411 -164967.40429107787
2018-04-04_19:50:03 -344496.17147871444 -114149.31742289037 -160859.31428088047
2018-04-04_21:07:48 -346327.40591920854 -115066.52286427877 -156726.0260907132
2018-04-04_22:25:34 -348120.65754589764 -115936.7255312766 -152570.29887945706
2018-04-04_23:43:19 -349838.1965207566 -116867.88313902877 -148396.28623253922
2018-04-05_01:01:05 -351508.53813997936 -117777.34760975618 -144201.80758242984
2018-04-05_02:18:51 -353133.7998509786 -118658.46085183036 -139987.29742926924
2018-04-05_03:36:36 -354695.44858943694 -119563.94658153458 -135754.91630450208
2018-04-05_04:54:22 -356209.82256400544 -120446.27806263804 -131503.83896984975
2018-04-05_06:12:07 -357685.95526533935 -121279.03172163395 -127234.00576218184
2018-04-05_07:29:53 -359119.7811439433 -122073.43496964272 -122946.42198811944
2018-04-05_08:47:39 -360507.9912430196 -122838.54217377827 -118641.99052674457
2018-04-05_10:05:24 -361830.213780651 -123632.30969504165 -114322.71400007383
2018-04-05_11:23:10 -363092.3517023042 -124437.30320916505 -109988.67651706506
2018-04-05_12:40:55 -364337.6637358882 -125129.33308188569 -105637.77754725359
2018-04-05_13:58:41 -365496.659147934 -125906.82515725456 -101274.92558034146
2018-04-05_15:16:27 -366649.94853967987 -126539.01651654721 -96896.00625125492
2018-04-05_16:34:12 -367693.9583487776 -127321.31058171894 -92507.37798441156
2018-04-05_17:51:58 -368750.801730941 -127905.0150114198 -88103.1792367385
2018-04-05_19:09:43 -369727.23755708744 -128555.71637008741 -83688.85050240987
2018-04-05_20:27:29 -370624.33965320385 -129269.79125562817 -79264.70098362668
2018-04-05_21:45:15 -371489.5792196166 -129911.93158546482 -74829.18744821884
2018-04-05_23:03:00 -372321.86943286384 -130485.21380816797 -70383.12425538983
2018-04-06_00:20:46 -373100.59527588135 -131047.94100184362 -65927.98539418365
2018-04-06_01:38:31 -373788.2930785858 -131705.6974262838 -61465.55969689408
2018-04-06_02:56:17 -374458.84797030536 -132249.42582504323 -56993.968886973365
2018-04-06_04:14:03 -375112.6543299165 -132678.29091216816 -52514.081171860904
2018-04-06_05:31:48 -375673.1792612695 -133207.75364393092 -48028.624483398664
2018-04-06_06:49:34 -376185.8838643562 -133709.51969306462 -43536.898479813164
2018-04-06_08:07:19 -376656.00001117395 -134168.87240552006 -39039.43742614443
2018-04-06_09:25:05 -377064.2564515 -134639.74267547336 -34537.23768261961
2018-04-06_10:42:51 -377416.158037389 -135106.5216067686 -30030.750968703946
2018-04-06_12:00:36 -377732.2095191324 -135511.96378613226 -25520.301069314282
2018-04-06_13:18:22 -377981.5349583362 -135942.10321185147 -21006.905574657285
2018-04-06_14:36:07 -378176.37741752947 -136362.69084509858 -16490.972943448298
2018-04-06_15:53:53 -378322.69471626554 -136757.1796476237 -11973.05648743967
2018-04-06_17:11:39 -378456.7720986233 -137025.46530660475 -7453.658326450277
2018-04-06_18:29:24 -378512.08014693356 -137351.55504248544 -2933.7099746047056
2018-04-06_19:47:10 -378468.6188277378 -137789.95071498686 1586.3698397730611
2018-04-06_21:04:55 -378417.89198918804 -138088.92774433136 6106.015806859071
2018-04-06_22:22:41 -378321.4584479425 -138354.5633881078 10624.545681860889
2018-04-06_23:40:27 -378211.79723273194 -138498.4209831183 15141.124816678865
2018-04-07_00:58:12 -377963.47822486365 -138862.81860995534 19655.970027894902
2018-04-07_02:15:58 -377731.84487935394 -139024.33097727652 24167.419365485417
2018-04-07_03:33:43 -377450.39403419127 -139164.55930878202 28675.294690111543
2018-04-07_04:51:29 -377065.85494315 -139427.67773667222 33179.6941151381
2018-04-07_06:09:15 -376643.6396097267 -139636.46040885182 37679.31546201912
2018-04-07_07:27:00 -376232.8393568561 -139659.4711955133 42172.72245517425
2018-04-07_08:44:46 -375676.3330481392 -139919.41244980757 46661.787938793146
2018-04-07_10:02:31 -375140.7811870003 -139968.93964757398 51143.19916059725
2018-04-07_11:20:17 -374539.9839867157 -140039.62855388946 55617.80506680962
2018-04-07_12:38:03 -373854.7352617045 -140182.4996566079 60085.48327125066
2018-04-07_13:55:48 -373191.22043343825 -140115.52165058715 64543.40377481394
2018-04-07_15:13:34 -372413.1510652887 -140200.986197861 68993.92885738953
2018-04-07_16:31:19 -371625.6018074045 -140160.63277641387 73434.11901502822
2018-04-07_17:49:05 -370718.98389525095 -140283.9320917388 77866.0518450987
2018-04-07_19:06:51 -369812.3417035316 -140257.474258648 82286.21865445
2018-04-07_20:24:36 -368898.5656479447 -140101.30042499164 86694.10367153281
2018-04-07_21:42:22 -367894.36369277583 -140033.92236857043 91091.34796835731
2018-04-07_23:00:07 -366791.5814268101 -140076.02524993606 95477.70509476514
2018-04-08_00:17:53 -365695.5617801799 -139953.75927872217 99849.63429188415
2018-04-08_01:35:39 -364553.7816581085 -139804.56715114645 104208.0185511706
2018-04-08_02:53:24 -363344.0426428478 -139686.17267408883 108552.95636651236
2018-04-08_04:11:10 -362100.29196223826 -139511.32804882526 112882.87208441278
2018-04-08_05:28:55 -360792.5215707298 -139357.72466712113 117198.11287478059
2018-04-08_06:46:41 -359466.4003463014 -139108.75714013405 121496.7038561749
2018-04-08_08:04:27 -358075.5226344947 -138883.83711255778 125779.52496194319
2018-04-08_09:22:12 -356602.6623234649 -138726.87849500298 130046.58078492363
2018-04-08_10:39:58 -355138.61777622445 -138407.53730346792 134294.4308804991
2018-04-08_11:57:43 -353580.8717867737 -138186.62613622568 138525.78436038128
2018-04-08_13:15:29 -351999.37709874625 -137887.4090445569 142737.8553839696
2018-04-08_14:33:15 -350375.157647578 -137558.6223493836 146930.70035530935
2018-04-08_15:51:00 -348646.6487840382 -137355.12831987548 151105.73244540312
2018-04-08_17:08:46 -346930.11214463756 -136985.91368828612 155258.7029103144
2018-04-08_18:26:31 -345155.2657742647 -136627.82816260154 159391.30212003138
2018-04-08_19:44:17 -343317.8432111509 -136291.8073372802 163503.1116843458
2018-04-08_21:02:03 -341491.0572290049 -135796.87880816744 167591.32922518134
2018-04-08_22:19:48 -339537.9306769765 -135483.01458510238 171659.63249007965
2018-04-08_23:37:34 -337591.8155025884 -135020.8869618305 175703.40184593157
2018-04-09_00:55:19 -335610.5641388706 -134515.690522947 179723.4106794816
2018-04-09_02:13:05 -333574.72186700045 -134015.92459089612 183719.70701056693
2018-04-09_03:30:51 -331473.9716752049 -133547.28146977816 187692.04342186174
2018-04-09_04:48:36 -329291.05549725547 -133152.03291232814 191640.3232918025
2018-04-09_06:06:22 -327151.57887718827 -132525.17137342127 195560.57683751945
2018-04-09_07:24:07 -324927.2416013053 -131979.8114479716 199455.81304886538
2018-04-09_08:41:53 -322650.3154514115 -131437.94954396773 203324.60613500647
2018-04-09_09:59:39 -320340.617269919 -130852.40751076936 207165.9293022852
2018-04-09_11:17:24 -317986.5458533905 -130252.01651924863 210979.5677428159
2018-04-09_12:35:10 -315580.2735619364 -129656.27638309989 214765.18117675197
2018-04-09_13:52:55 -313131.51937510323 -129042.55249903075 218522.01928765027
2018-04-09_15:10:41 -310651.333652364 -128385.28970111183 222249.3461236061
2018-04-09_16:28:27 -308121.71612703445 -127728.29175589846 225947.03723362414
2018-04-09_17:46:12 -305513.3000682174 -127141.87256754577 229615.08685645898
2018-04-09_19:03:58 -302918.03786861734 -126408.6804212196 233251.31958052388
2018-04-09_20:21:43 -300256.9555789272 -125716.85976246506 236856.6527175511
2018-04-09_21:39:29 -297587.16162269376 -124932.39641865208 240429.6879461908
2018-04-09_22:57:15 -294847.4440295221 -124200.44990349679 243970.83953477454
2018-04-10_00:15:00 -292068.8141241904 -123448.73117646138 247479.13868328353
2018-04-10_01:32:46 -289240.17788949586 -122704.07472531353 250954.20676284944
2018-04-10_02:50:31 -286413.51493236254 -121845.98276277015 254395.07259359182
2018-04-10_04:08:17 -283517.938591648 -121040.97467167802 257801.92391636304
2018-04-10_05:26:03 -280588.8997823089 -120207.1803193965 261173.94916508227
2018-04-10_06:43:48 -277596.3763463961 -119415.17508497267 264510.8020164996
2018-04-10_08:01:34 -274627.92805158725 -118463.06453080341 267811.6967667492
2018-04-10_09:19:19 -271543.7924791426 -117675.21833368884 271076.524358217
2018-04-10_10:37:05 -268501.4653267749 -116688.78250291546 274304.61538467725
2018-04-10_11:54:51 -265384.2350714497 -115774.0815357771 277495.5518429571
2018-04-10_13:12:36 -262201.56407616474 -114909.88514578612 280648.71128382726
2018-04-10_14:30:22 -259037.2450819486 -113904.93833740627 283764.02135360794
2018-04-10_15:48:07 -255778.14540895037 -113019.5363095088 286840.3572678434
2018-04-10_17:05:53 -252522.76712010687 -112029.23175433863 289877.9486211246
2018-04-10_18:23:39 -249249.9075659812 -110983.82086539893 292876.2935988717
2018-04-10_19:41:24 -245880.37940274182 -110064.60377487715 295833.9045824201
2018-04-10_20:59:10 -242552.64289154822 -108957.63913294287 298752.2198371985
2018-04-10_22:16:55 -239116.7976196828 -108004.55408473077 301628.48832439096
2018-04-10_23:34:41 -235702.48826650454 -106912.27945255676 304464.456163025
2018-04-11_00:52:27 -232241.3712186617 -105836.88915501922 307258.4722243597
2018-04-11_02:10:12 -228722.2176801207 -104804.6844829494 310009.7284369187
2018-04-11_03:27:58 -225194.9145779565 -103704.1487174817 312718.9581314447
2018-04-11_04:45:43 -221652.80898936043 -102551.60153433573 315385.6813377182
2018-04-11_06:03:29 -218071.37391743335 -101403.44235278163 318008.80467796593
2018-04-11_07:21:15 -214447.3409854325 -100268.09551952267 320587.73568153905
2018-04-11_08:39:00 -210789.39127278098 -99127.16628604144 323122.2718235672
2018-04-11_09:56:46 -207106.6470882544 -97961.37521137348 325612.3039209213
2018-04-11_11:14:31 -203400.97127594406 -96767.78251917523 328057.51486736606
2018-04-11_12:32:17 -199631.51012399315 -95638.94632853477 330455.79241523956
2018-04-11_13:50:03 -195861.4331375267 -94434.80616535658 332809.30246071756
2018-04-11_15:07:48 -192095.17253201696 -93146.87480794503 335118.0322481149
2018-04-11_16:25:34 -188257.9072342437 -91943.35996639034 337378.08759585867
2018-04-11_17:43:19 -184404.80606724828 -90702.38756767527 339591.60949409415
