#time X Y Z
2025-07-21_12:40:55 7.052460895012404E8 3.037790604573389E8 -6.126331946350223E7
2025-07-30_04:37:05 7.04807295767453E8 3.0383116414919955E8 -7.113095167858917E7
2025-08-07_20:33:15 7.042539168623534E8 3.038338730185325E8 -8.098718154288414E7
2025-08-16_12:29:24 7.035862508352512E8 3.0378727626867247E8 -9.083035458654326E7
2025-08-25_04:25:34 7.028046171628447E8 3.036914724555066E8 -1.006588231854814E8
2025-09-02_20:21:43 7.019093565531992E8 3.0354656942006207E8 -1.1047094015693595E8
2025-09-11_12:17:53 7.009008311556548E8 3.033526843952872E8 -1.202650645866592E8
2025-09-20_04:14:03 6.997794207578839E8 3.031099423748142E8 -1.3003960199449325E8
2025-09-28_20:10:12 6.985455217752659E8 3.028184756973943E8 -1.3979300524712896E8
2025-10-07_12:06:22 6.971995470398082E8 3.0247842397946894E8 -1.4952375351794204E8
2025-10-16_04:02:31 6.957419180066575E8 3.02089930755208E8 -1.5923037313509023E8
2025-10-24_19:58:41 6.94173060543938E8 3.0165314166477084E8 -1.6891144421914634E8
2025-11-02_11:54:51 6.924934135261568E8 3.0116820819264805E8 -1.785655544273235E8
2025-11-11_03:51:00 6.907034341289436E8 3.006352899745828E8 -1.881912789347651E8
2025-11-19_19:47:10 6.888035946562822E8 3.000545534287484E8 -1.977871951168194E8
2025-11-28_11:43:19 6.867943864545641E8 2.9942617345313907E8 -2.0735186283934027E8
2025-12-07_03:39:29 6.84676326212647E8 2.9875033615474236E8 -2.1688380581552917E8
2025-12-15_19:35:39 6.824499519686154E8 2.9802723711873883E8 -2.263815424451008E8
2025-12-24_11:31:48 6.801158212999258E8 2.9725708062583244E8 -2.358436016260382E8
2026-01-02_03:27:58 6.776745145650004E8 2.9644008105148935E8 -2.45268508924784E8
2026-01-10_19:24:07 6.751266242005519E8 2.955764582094604E8 -2.5465481405639076E8
2026-01-19_11:20:17 6.724727398919059E8 2.946664309070157E8 -2.640011292246227E8
2026-01-28_03:16:27 6.697134529693549E8 2.937102188439378E8 -2.7330610939109045E8
2026-02-05_19:12:36 6.668493643329093E8 2.927080460448909E8 -2.825684270639122E8
2026-02-14_11:08:46 6.638810810625637E8 2.916601393833289E8 -2.9178677932285154E8
2026-02-23_03:04:55 6.608092223525449E8 2.905667311450329E8 -3.009598665351153E8
2026-03-03_19:01:05 6.576344344673045E8 2.8942806550721395E8 -3.100863541382838E8
2026-03-12_10:57:15 6.54357391403864E8 2.882443988349999E8 -3.191648820764929E8
2026-03-21_02:53:24 6.509787937611723E8 2.870159992121401E8 -3.281940791892887E8
2026-03-29_18:49:34 6.474993797424208E8 2.857431512249423E8 -3.371725421874495E8
2026-04-07_10:45:43 6.439199209912653E8 2.8442615415618455E8 -3.460988463657639E8
2026-04-16_02:41:53 6.402411998085424E8 2.830653121091056E8 -3.549715959247778E8
2026-04-24_18:38:03 6.364640013987378E8 2.8166093066381824E8 -3.6378943918105835E8
2026-05-03_10:34:12 6.325891146853937E8 2.802133172561438E8 -3.7255106522266644E8
2026-05-12_02:30:22 6.286173178844197E8 2.78722774942382E8 -3.812552288532572E8
2026-05-20_18:26:31 6.24549371992119E8 2.7718959958607495E8 -3.899007537752798E8
2026-05-29_10:22:41 6.203860345207072E8 2.756140858207772E8 -3.9848649737705815E8
2026-06-07_02:18:51 6.161280631073815E8 2.739965286340563E8 -4.070113425679116E8
2026-06-15_18:15:00 6.11776214069636E8 2.7233722277338654E8 -4.1547420265598255E8
2026-06-24_10:11:10 6.073312638438238E8 2.706364720607772E8 -4.238739837352771E8
2026-07-03_02:07:19 6.027940272540145E8 2.688945973034557E8 -4.322095529173964E8
2026-07-11_18:03:29 5.981653489407477E8 2.6711193255771E8 -4.404797543555692E8
2026-07-20_09:59:39 5.934461003301594E8 2.6528882380913812E8 -4.486834178328428E8
2026-07-29_01:55:48 5.886371872534546E8 2.6342563227976215E8 -4.568193518952039E8
2026-08-06_17:51:58 5.837395355467112E8 2.615227281808703E8 -4.6488637024200964E8
2026-08-15_09:48:07 5.787540718093157E8 2.595804823537508E8 -4.728833196627977E8
2026-08-24_01:44:17 5.736817268017861E8 2.5759926771917984E8 -4.8080907093669647E8
2026-09-01_17:40:27 5.685234312461773E8 2.555794574455425E8 -4.886625235099754E8
2026-09-10_09:36:36 5.632800956228532E8 2.5352141620183563E8 -4.9644263424375606E8
2026-09-19_01:32:46 5.579526145378736E8 2.5142550206262198E8 -5.041484088871304E8
2026-09-27_17:28:55 5.525418867405123E8 2.4929207516832036E8 -5.117788701986447E8
2026-10-06_09:25:05 5.470488142039304E8 2.4712149729412374E8 -5.193330549571926E8
2026-10-15_01:21:15 5.414743038093523E8 2.449141325677556E8 -5.268100104509064E8
2026-10-23_17:17:24 5.358192888880218E8 2.4267035681873724E8 -5.3420876984712523E8
2026-11-01_09:13:34 5.300847322797609E8 2.403905589163012E8 -5.415283525902759E8
2026-11-10_01:09:43 5.2427161232684606E8 2.3807513470056555E8 -5.48767783196887E8
2026-11-18_17:05:53 5.1838092975953776E8 2.3572448996458843E8 -5.559260833140386E8
2026-11-27_09:02:03 5.1241371256369215E8 2.3333904257206222E8 -5.63002268057804E8
2026-12-06_00:58:12 5.063709911552891E8 2.3091921173071104E8 -5.699953772847707E8
2026-12-14_16:54:22 5.002537832902011E8 2.2846541149598336E8 -5.769044932377889E8
2026-12-23_08:50:31 4.940631021410072E8 2.2597805428750378E8 -5.837287291434253E8
2027-01-01_00:46:41 4.877999494881749E8 2.234575479231036E8 -5.904672314540707E8
2027-01-09_16:42:51 4.8146530632211435E8 2.2090429154102454E8 -5.971191852233825E8
2027-01-18_08:39:00 4.750601519380135E8 2.1831868389671093E8 -6.036837936559792E8
2027-01-27_00:35:10 4.685854782661431E8 2.157011295952952E8 -6.101602650161277E8
2027-02-04_16:31:19 4.620422825060938E8 2.1305203590446025E8 -6.165478200035557E8
2027-02-13_08:27:29 4.5543157919542444E8 2.103718179775135E8 -6.228456800606583E8
2027-02-22_00:23:39 4.487544245611471E8 2.0766090939907715E8 -6.290530468712995E8
2027-03-02_16:19:48 4.42011909423572E8 2.0491975911975923E8 -6.351691131896074E8
2027-03-11_08:15:58 4.35205143043649E8 2.0214882448066828E8 -6.411930812161754E8
2027-03-20_00:12:07 4.2833525658078796E8 1.9934857271109486E8 -6.471241610487312E8
2027-03-28_16:08:17 4.2140339339022297E8 1.965194766807011E8 -6.529615769817313E8
2027-04-06_08:04:27 4.14410683608314E8 1.936620038412492E8 -6.587045850106128E8
2027-04-15_00:00:36 4.0735824294641495E8 1.907766156897436E8 -6.643524716021265E8
2027-04-23_15:56:46 4.002471782889554E8 1.8786377019179705E8 -6.699045482266755E8
2027-05-02_07:52:55 3.9307857019056153E8 1.8492391418482944E8 -6.753601623583552E8
2027-05-10_23:49:05 3.8585346998374945E8 1.8195748210635343E8 -6.807186959631145E8
2027-05-19_15:45:15 3.785729278744176E8 1.7896490815496784E8 -6.859795430014774E8
2027-05-28_07:41:24 3.7123800696579057E8 1.7594663237570298E8 -6.911421006200304E8
2027-06-05_23:37:34 3.638497821027137E8 1.7290310019572306E8 -6.962057730651454E8
2027-06-14_15:33:43 3.5640935604097307E8 1.6983476945870185E8 -7.011699636520321E8
2027-06-23_07:29:53 3.4891786937750894E8 1.6674211471356377E8 -7.060340693850965E8
2027-07-01_23:26:03 3.4137648504558146E8 1.6362562046964353E8 -7.107974908815039E8
2027-07-10_15:22:12 3.337863841664787E8 1.604857794021475E8 -7.154596358581898E8
2027-07-19_07:18:22 3.2614877288281363E8 1.5732309533461666E8 -7.200199169900088E8
2027-07-27_23:14:31 3.1846486113296384E8 1.5413807405511966E8 -7.244777651471846E8
2027-08-05_15:10:41 3.107358352643461E8 1.5093121145341545E8 -7.288326432915704E8
2027-08-14_07:06:51 3.0296286106839067E8 1.4770299483868295E8 -7.330840421702274E8
2027-08-22_23:03:00 2.951470891514004E8 1.4445390528357792E8 -7.3723147606852E8
2027-08-31_14:59:10 2.872896467969687E8 1.4118441414254946E8 -7.412744871735944E8
2027-09-09_06:55:19 2.793916476903977E8 1.3789498730838317E8 -7.452126407871633E8
2027-09-17_22:51:29 2.714542114064657E8 1.3458609365405828E8 -7.490455147391443E8
2027-09-26_14:47:39 2.6347846341147235E8 1.3125820500155568E8 -7.527726977951679E8
2027-10-05_06:43:48 2.554655399116411E8 1.2791179820717813E8 -7.563937871126231E8
2027-10-13_22:39:58 2.4741661141370213E8 1.245473653719014E8 -7.599083794927127E8
2027-10-22_14:36:07 2.3933288397312647E8 1.2116541437491453E8 -7.633160731269002E8
2027-10-31_06:32:17 2.3121557373959082E8 1.1776645782304937E8 -7.666164789868981E8
2027-11-08_22:28:27 2.230658946503961E8 1.1435100769030103E8 -7.698092249563814E8
2027-11-17_14:24:36 2.14885053871491E8 1.1091957332235052E8 -7.728939566657429E8
2027-11-26_06:20:46 2.0667423369506162E8 1.0747265360254185E8 -7.758703439811498E8
2027-12-04_22:16:55 1.9843458347124824E8 1.0401073347926018E8 -7.787380833179024E8
2027-12-13_14:13:05 1.901672290170195E8 1.0053428803324509E8 -7.814968922477723E8
2027-12-22_06:09:15 1.8187327095607287E8 9.704378171751179E7 -7.841465067201614E8
2027-12-30_22:05:24 1.7355378345565137E8 9.353966778436401E7 -7.866866787533242E8
2028-01-08_14:01:34 1.6520984235421792E8 9.002240047461766E7 -7.89117167276751E8
2028-01-17_05:57:43 1.5684255674805862E8 8.649244871016148E7 -7.914377304473501E8
2028-01-25_21:53:53 1.4845307634553346E8 8.295029928239885E7 -7.936481260558224E8
2028-02-03_13:50:03 1.4004259603346813E8 7.939645882927276E7 -7.957481128573309E8
2028-02-12_05:46:12 1.316123635527266E8 7.583145716348211E7 -7.977374516303034E8
2028-02-20_21:42:22 1.2316366734728661E8 7.225584203579995E7 -7.996159119049885E8
2028-02-29_13:38:31 1.1469781487296626E8 6.867016978480045E7 -8.01383280313327E8
2028-03-09_05:34:41 1.0621612012554108E8 6.507499995512869E7 -8.030393643703527E8
2028-03-17_21:30:51 9.771988171713726E7 6.147088578149032E7 -8.045839951767844E8
2028-03-26_13:27:00 8.921034951232414E7 5.785835971714397E7 -8.06017030327992E8
2028-04-04_05:23:10 8.068871538229424E7 5.423792943405549E7 -8.073383519107875E8
2028-04-12_21:19:19 7.215613064437902E7 5.0610085390414834E7 -8.085478607164398E8
2028-04-21_13:15:29 6.361372053789634E7 4.6975307110034674E7 -8.096454720845382E8
2028-04-30_05:11:39 5.506259711233862E7 4.3334068768940076E7 -8.106311129284962E8
2028-05-08_21:07:48 4.650388144845394E7 3.968684882151667E7 -8.115047188472807E8
2028-05-17_13:03:58 3.793871739461958E7 3.603413596544794E7 -8.122662343122098E8
2028-05-26_05:00:07 2.9368272024521876E7 3.2376429372699857E7 -8.129156156380243E8
2028-06-03_20:56:17 2.0793741539066996E7 2.8714241258927446E7 -8.134528329100369E8
2028-06-12_12:52:27 1.2216353571472932E7 2.5048097851300355E7 -8.138778707788537E8
2028-06-21_04:48:36 3637345.557324529 2.1378529974844538E7 -8.141907296956788E8
2028-06-29_20:44:46 -4942061.462962281 1.7706061673831366E7 -8.143914262132118E8
2028-07-08_12:40:55 -1.3520670038262492E7 1.4031207071297007E7 -8.144799914721117E8
2028-07-17_04:37:05 -2.2097307691460688E7 1.0354469746491712E7 -8.144564692261429E8
2028-07-25_20:33:15 -3.0670831102542568E7 6676340.904736326 -8.143209138554182E8
2028-08-03_12:29:24 -3.92401192482572E7 2997302.3357500173 -8.140733885320647E8
2028-08-12_04:25:34 -4.780406015199331E7 -682167.8408773799 -8.13713964873927E8
2028-08-20_20:21:43 -5.636154509067013E7 -4361592.631609916 -8.13242724238472E8
2028-08-29_12:17:53 -6.491145738646109E7 -8040491.281881205 -8.12659759603059E8
2028-09-07_04:14:03 -7.345264936282176E7 -1.171836929370313E7 -8.119651778639857E8
2028-09-15_20:10:12 -8.198393335151157E7 -1.5394714542204954E7 -8.111591019670905E8
2028-09-24_12:06:22 -9.050409500973094E7 -1.906900304695576E7 -8.102416716617929E8
2028-10-03_04:02:31 -9.90119049617767E7 -2.274070401638905E7 -8.09213043452641E8
2028-10-11_19:58:41 -1.0750612478687973E8 -2.640928244550088E7 -8.080733902970536E8
2028-10-20_11:54:51 -1.1598552169948399E8 -3.0074205474602655E7 -8.068228997671216E8
2028-10-29_03:51:00 -1.2444888263475369E8 -3.3734948487338185E7 -8.054617713349527E8
2028-11-06_19:47:10 -1.3289501772917116E8 -3.739099660201774E7 -8.039902149517058E8
2028-11-15_11:43:19 -1.4132276773447773E8 -4.1041847842097655E7 -8.02408449714341E8
2028-11-24_03:39:29 -1.4973101307637334E8 -4.468701701987772E7 -8.007167017001595E8
2028-12-02_19:35:39 -1.581186615754438E8 -4.8326030407780655E7 -7.989152043965323E8
2028-12-11_11:31:48 -1.664846251164235E8 -5.1958415637803026E7 -7.97004201988498E8
2028-12-20_03:27:58 -1.748278121113646E8 -5.558369843799854E7 -7.949839510473573E8
2028-12-28_19:24:07 -1.8314712490753913E8 -5.920140151782919E7 -7.928547214136161E8
2029-01-06_11:20:17 -1.914414463351423E8 -6.281103876130403E7 -7.906167997190081E8
2029-01-15_03:16:27 -1.9970963279403415E8 -6.641211225373552E7 -7.882704922269179E8
2029-01-23_19:12:36 -2.0795051957841176E8 -7.000411460944945E7 -7.858161247985238E8
2029-02-01_11:08:46 -2.161629219054168E8 -7.358652943119612E7 -7.832540441007471E8
2029-02-10_03:04:55 -2.2434564221689004E8 -7.715883446553081E7 -7.805846177144102E8
2029-02-18_19:01:05 -2.324974978980906E8 -8.072051359999777E7 -7.778082270998675E8
2029-02-27_10:57:15 -2.4061734150963128E8 -8.427106564343189E7 -7.749252597408899E8
2029-03-08_02:53:24 -2.487040566497166E8 -8.781000255971113E7 -7.71936107772857E8
2029-03-16_18:49:34 -2.5675655653744182E8 -9.133684886517881E7 -7.688411664528713E8
2029-03-25_10:45:43 -2.6477378973161134E8 -9.485114411461079E7 -7.656408299686054E8
2029-04-03_02:41:53 -2.7275472805200195E8 -9.835243768598573E7 -7.623354933033936E8
2029-04-11_18:38:03 -2.8069834674275744E8 -1.0184028020005813E8 -7.589255583261309E8
2029-04-20_10:34:12 -2.886036161418356E8 -1.053142199147515E8 -7.554114369191748E8
2029-04-29_02:30:22 -2.9646948726348466E8 -1.0877379646972612E8 -7.517935579665004E8
2029-05-07_18:26:31 -3.042948716452363E8 -1.1221853212087426E8 -7.480723792936385E8
2029-05-16_10:22:41 -3.120786477175171E8 -1.1564793445683375E8 -7.442483892853023E8
2029-05-25_02:18:51 -3.1981968299228626E8 -1.190615059959913E8 -7.403220991076663E8
2029-06-02_18:15:00 -3.27516838436183E8 -1.2245874608306096E8 -7.362940411428822E8
2029-06-11_10:11:10 -3.3516897248620784E8 -1.2583915261796382E8 -7.32164767852018E8
2029-06-20_02:07:19 -3.427749639522025E8 -1.2920223196531238E8 -7.279348403874084E8
2029-06-28_18:03:29 -3.5033372528014845E8 -1.3254750470629877E8 -7.236048195966413E8
2029-07-07_09:59:39 -3.5784419924704033E8 -1.3587450421914425E8 -7.191752648473482E8
2029-07-16_01:55:48 -3.653053634499995E8 -1.3918277863083225E8 -7.146467289166217E8
2029-07-24_17:51:58 -3.7271622669728374E8 -1.4247188925100735E8 -7.10019757770387E8
2029-08-02_09:48:07 -3.8007579897551095E8 -1.4574139753565958E8 -7.052949080547564E8
2029-08-11_01:44:17 -3.873830719274164E8 -1.489908565942032E8 -7.00472761602E8
2029-08-19_17:40:27 -3.94637025395348E8 -1.522198140189595E8 -6.955539238245379E8
2029-08-28_09:36:36 -4.0183662353350693E8 -1.5542781022334945E8 -6.905390271665728E8
2029-09-06_01:32:46 -4.089808028298925E8 -1.5861437326616922E8 -6.854287410401092E8
2029-09-14_17:28:55 -4.1606848366429174E8 -1.617790238664453E8 -6.802237670451384E8
2029-09-23_09:25:05 -4.230985865297887E8 -1.649212824591066E8 -6.749248287134978E8
2029-10-02_01:21:15 -4.30070034539999E8 -1.680406703228868E8 -6.695326688445688E8
2029-10-10_17:17:24 -4.369817708594317E8 -1.7113671716955382E8 -6.640480354138893E8
2029-10-19_09:13:34 -4.4383278529927766E8 -1.742089726916413E8 -6.58471658953826E8
2029-10-28_01:09:43 -4.5062211039617455E8 -1.7725700485988656E8 -6.528042523989991E8
2029-11-05_17:05:53 -4.573488055942257E8 -1.8028039304065377E8 -6.470465221953421E8
2029-11-14_09:02:03 -4.6401196164934695E8 -1.832787298891184E8 -6.411991634726098E8
2029-11-23_00:58:12 -4.706106958731793E8 -1.8625161929808125E8 -6.352628608538202E8
2029-12-01_16:54:22 -4.7714412479969853E8 -1.8919866455198532E8 -6.292383099255941E8
2029-12-10_08:50:31 -5.2749942050238514E8 -2.1203491463063547E8 -5.778038520702107E8
