#time X Y Z
2098-01-22_16:08:17 4.158013071223207E9 -5.1313992134518087E8 5.975800172087438E9
2098-07-22_19:01:05 4.206093327440701E9 -4.907807273511127E8 5.95006688804817E9
2099-01-19_21:53:53 4.2538019832151127E9 -4.6837903604285836E8 5.923840860211955E9
2099-07-20_00:46:41 4.3011363571164465E9 -4.459369188643386E8 5.897124717342114E9
2100-01-17_03:39:29 4.348093878998589E9 -4.234565178660377E8 5.869920988981007E9
2100-07-17_06:32:17 4.394672079072186E9 -4.009400483037634E8 5.842232110200343E9
2101-01-14_09:25:05 4.440868576351242E9 -3.7838980049708873E8 5.81406042754917E9
2101-07-14_12:17:53 4.486681066596279E9 -3.5580814090426904E8 5.785408206154671E9
2102-01-11_15:10:41 4.532107309883398E9 -3.331975123762226E8 5.756277637916033E9
2102-07-11_18:03:29 4.577145117928419E9 -3.105604335612515E8 5.726670850720141E9
2103-01-08_20:56:17 4.621792341301483E9 -2.8789949743784857E8 5.696589918592322E9
2103-07-08_23:49:05 4.666046856663226E9 -2.6521736896363539E8 5.666036872686172E9
2104-01-06_02:41:53 4.709906554154878E9 -2.4251678183588657E8 5.63501371300431E9
2104-07-05_05:34:41 4.75336932507208E9 -2.1980053436817044E8 5.603522420731734E9
2105-01-02_08:27:29 4.796433049946342E9 -1.9707148449779376E8 5.571564971056433E9
2105-07-02_11:20:17 4.839095587156028E9 -1.743325439462585E8 5.539143346342229E9
2105-12-30_14:13:05 4.881354762179427E9 -1.5158667156573936E8 5.506259549514983E9
2106-06-29_17:05:53 4.923208357597048E9 -1.288368659124926E8 5.472915617517209E9
2106-12-27_19:58:41 4.964654103939224E9 -1.0608615709826085E8 5.439113634685098E9
2107-06-26_22:51:29 5.005689671468689E9 -8.333759797757033E7 5.404855745898026E9
2107-12-25_01:44:17 5.046312662974374E9 -6.059425473851683E7 5.370144169353074E9
2108-06-23_04:37:05 5.086520607643246E9 -3.785919697135227E7 5.334981208817594E9
2108-12-21_07:29:53 5.126310956062885E9 -1.5135487297373172E7 5.299369265217968E9
2109-06-20_10:22:41 5.165681076398572E9 7573829.354823146 5.263310847424963E9
2109-12-18_13:15:29 5.204628251771711E9 3.0265736730772458E7 5.226808582106069E9
2110-06-17_16:08:17 5.243149678856729E9 5.293725839129842E7 5.189865222520427E9
2110-12-15_19:01:05 5.281242467696917E9 7.55854689095272E7 5.152483656144692E9
2111-06-14_21:53:53 5.318903642730543E9 9.820750501908582E7 5.114666911025318E9
2111-12-13_00:46:41 5.356130145001319E9 1.2080057660442366E8 5.076418160768866E9
2112-06-11_03:39:29 5.392918835518103E9 1.4336197742496073E8 5.037740728092068E9
2112-12-09_06:32:17 5.429266499712728E9 1.658890954628391E8 4.998638086871219E9
2113-06-08_09:25:05 5.465169852937601E9 1.8837942278744864E8 4.959113862641405E9
2113-12-06_12:17:53 5.500625546928986E9 2.10830564829542E8 4.919171831516755E9
2114-06-05_15:10:41 5.535630177155777E9 2.3324024896306738E8 4.87881591751528E9
2114-12-03_18:03:29 5.570180290960519E9 2.5560633229501534E8 4.838050188292928E9
2115-06-02_20:56:17 5.604272396394937E9 2.7792680857120353E8 4.796878849304497E9
2115-11-30_23:49:05 5.637902971642247E9 3.0019981411022145E8 4.755306236429613E9
2116-05-30_02:41:53 5.6710684749139385E9 3.224236326860941E8 4.713336807117522E9
2116-11-27_05:34:41 5.7037653547044E9 3.44596699288518E8 4.670975130120851E9
2117-05-27_08:27:29 5.735990060281616E9 3.667176026973047E8 4.628225873907124E9
2117-11-24_11:20:17 5.767739052293366E9 3.88785086819694E8 4.5850937938482685E9
2118-05-24_14:13:05 5.799008813364537E9 4.1079805074739826E8 4.541583718307269E9
2118-11-21_17:05:53 5.829795858564331E9 4.327555475031308E8 4.497700533751666E9
2119-05-21_19:58:41 5.860096745622286E9 4.54656781456337E8 4.453449169038802E9
2119-11-18_22:51:29 5.889908084777811E9 4.765011044017319E8 4.40883457902558E9
2120-05-18_01:44:17 5.91922654815069E9 4.982880103047982E8 4.363861727668062E9
2120-11-15_04:37:05 5.948048878527091E9 5.2001712873198557E8 4.318535570782375E9
2121-05-15_07:29:53 5.976371897461599E9 5.416882169945881E8 4.2728610386469693E9
2121-11-12_10:22:41 6.004192512606124E9 5.633011510495664E8 4.2268430186269345E9
2122-05-12_13:15:29 6.031507724182889E9 5.848559152106158E8 4.1804863380083804E9
2122-11-09_16:08:17 6.058314630531128E9 6.06352590736405E8 4.1337957472276864E9
2123-05-09_19:01:05 6.084610432665337E9 6.277913433725766E8 4.086775903683354E9
2123-11-06_21:53:53 6.110392437797345E9 6.491724099371464E8 4.0394313563098283E9
2124-05-06_00:46:41 6.135658061782816E9 6.704960840468026E8 3.9917665310932508E9
2124-11-03_03:39:29 6.160404830467771E9 6.917627010928594E8 3.9437857176975465E9
2125-05-03_06:32:17 6.184630379920376E9 7.129726225823497E8 3.895493057364714E9
2125-10-31_09:25:05 6.208332455548525E9 7.34126219969418E8 3.8468925322376437E9
2126-04-30_12:17:53 6.231508910112928E9 7.552238581064261E8 3.797987956246855E9
2126-10-28_15:10:41 6.2541577006601305E9 7.762658784513816E8 3.748782967684053E9
2127-04-27_18:03:29 6.276276884409021E9 7.972525821706064E8 3.6992810235749154E9
2127-10-25_20:56:17 6.297864613638396E9 8.181842132806534E8 3.649485395941509E9
2128-04-23_23:49:05 6.318919129631064E9 8.390609419729766E8 3.599399170032366E9
2128-10-22_02:41:53 6.339438755742018E9 8.598828482665805E8 3.549025244575761E9
2129-04-21_05:34:41 6.359421889666035E9 8.806499061323813E8 3.4983663340941467E9
2129-10-19_08:27:29 6.378866994988413E9 9.013619682300472E8 3.447424973298469E9
2130-04-18_11:20:17 6.397772592111003E9 9.220187513960022E8 3.396203523557248E9
2130-10-16_14:13:05 6.416137248650195E9 9.426198230144783E8 3.3447041814188867E9
2131-04-15_17:05:53 6.433959569410106E9 9.631645883987288E8 3.2929289891416917E9
2131-10-13_19:58:41 6.451238186036863E9 9.836522793006324E8 3.2408798471689234E9
2132-04-11_22:51:29 6.467971746464286E9 1.0040819436601351E9 3.1885585284621453E9
2132-10-10_01:44:17 6.484158904261345E9 1.0244524366944325E9 3.135966694590639E9
2133-04-09_04:37:05 6.499798307993424E9 1.0447624134175384E9 3.083105913453202E9
2133-10-07_07:29:53 6.514888590707192E9 1.0650103226677251E9 3.0299776784944997E9
2134-04-06_10:22:41 6.529428359648984E9 1.0851944027098856E9 2.976583429256614E9
2134-10-04_13:15:29 6.543416186321271E9 1.1053126784645998E9 2.92292457309697E9
2135-04-03_16:08:17 6.556850596979229E9 1.1253629604035158E9 2.8690025078860173E9
2135-10-01_19:01:05 6.56973006366281E9 1.1453428451348763E9 2.814818645490044E9
2136-03-30_21:53:53 6.582052995854685E9 1.1652497176901844E9 2.760374435829889E9
2136-09-28_00:46:41 6.593817732845953E9 1.1850807555063264E9 2.705671391302711E9
2137-03-28_03:39:29 6.605022536884313E9 1.2048329340838683E9 2.650711111344256E9
2137-09-25_06:32:17 6.615665587169497E9 1.2245030342859006E9 2.5954953069087477E9
2138-03-25_09:25:05 6.625744974752533E9 1.2440876512287838E9 2.540025824636553E9
2138-09-22_12:17:53 6.635258698383713E9 1.2635832046998281E9 2.4843046704853883E9
2139-03-22_15:10:41 6.644204661344754E9 1.2829859510242856E9 2.428334032598908E9
2139-09-19_18:03:29 6.652580669288586E9 1.3022919962891269E9 2.372116303195487E9
2140-03-18_20:56:17 6.660384429099948E9 1.3214973108200107E9 2.315654099261612E9
2140-09-15_23:49:05 6.667613548777794E9 1.3405977447940848E9 2.2589502818482437E9
2141-03-16_02:41:53 6.674265538329472E9 1.3595890448611853E9 2.2020079737768917E9
2141-09-13_05:34:41 6.68033781165557E9 1.3784668716359408E9 2.144830575574805E9
2142-03-13_08:27:29 6.685827689392772E9 1.3972268179133472E9 2.087421779476993E9
2142-09-10_11:20:17 6.69073240267217E9 1.4158644274544415E9 2.0297855813440597E9
2143-03-10_14:13:05 6.695049097739899E9 1.4343752141805913E9 1.9719262903682408E9
2143-09-07_17:05:53 6.698774841377476E9 1.4527546816112208E9 1.9138485364563806E9
2144-03-06_19:58:41 6.701906627050592E9 1.47099834237501E9 1.8555572752029812E9
2144-09-03_22:51:29 6.704441381707351E9 1.4891017376242635E9 1.7970577903835118E9
2145-03-04_01:44:17 6.706375973139467E9 1.5070604561798556E9 1.738355693926884E9
2145-09-01_04:37:05 6.707707217814448E9 1.5248701532366962E9 1.6794569233449764E9
2146-03-01_07:29:53 6.708431889081555E9 1.5425265684608428E9 1.6203677366258042E9
2146-08-29_10:22:41 6.708546725651027E9 1.56002554331533E9 1.5610947046153123E9
2147-02-26_13:15:29 6.708048440242968E9 1.5773630374557452E9 1.501644700943755E9
2147-08-26_16:08:17 6.706933728301868E9 1.5945351440452342E9 1.442024889570212E9
2148-02-23_19:01:05 6.7051992766719E9 1.6115381038458536E9 1.3822427100492759E9
2148-08-22_21:53:53 6.70284177213024E9 1.6283683179549668E9 1.3223058606388433E9
2149-02-20_00:46:41 6.699857909677816E9 1.6450223590650737E9 1.262222279396735E9
2149-08-20_03:39:29 6.696244400490924E9 1.6614969811392963E9 1.202000123429276E9
2150-02-17_06:32:17 6.69199797944224E9 1.6777891274071007E9 1.1416477464794705E9
2150-08-17_09:25:05 6.687115412106101E9 1.6938959366011987E9 1.081173675052478E9
2151-02-14_12:17:53 6.681593501170033E9 1.7098147473702726E9 1.0205865833000365E9
2151-08-14_15:10:41 6.675429092183156E9 1.7255431008198454E9 9.598952668918363E8
2152-02-11_18:03:29 6.668619078581205E9 1.741078741148975E9 8.991086161205469E8
2152-08-10_20:56:17 6.661160405937893E9 1.7564196143693037E9 8.382355884885608E8
2153-02-07_23:49:05 6.653050075403187E9 1.771563865108846E9 7.772851810386331E8
2153-08-08_02:41:53 6.644285146300268E9 1.7865098315213642E9 7.162664026904187E8
2154-02-05_05:34:41 6.634862737864483E9 1.8012560383394873E9 6.551882468481331E8
2154-08-05_08:27:29 6.624780030119825E9 1.8158011881262343E9 5.940596645456858E8
2155-02-02_11:20:17 6.614034263899888E9 1.8301441507976677E9 5.328895383881466E8
2155-08-02_14:13:05 6.60262274003275E9 1.8442839515042496E9 4.7168665754719E8
2156-01-30_17:05:53 6.5905428177204895E9 1.858219756974999E9 4.104596940559234E8
2156-07-29_19:58:41 6.57779191215599E9 1.8719508604420764E9 3.492171806421153E8
2157-01-26_22:51:29 6.564367491429658E9 1.8854766652783186E9 2.879674903202644E8
2157-07-27_01:44:17 6.550267072789885E9 1.898796667491273E9 2.2671881795226815E8
2158-01-24_04:37:05 6.53548821832962E9 1.9119104372295198E9 1.6547916396614656E8
2158-07-24_07:29:53 6.520028530181097E9 1.924817599465652E9 1.0425632040616457E8
2159-01-21_10:22:41 6.503885645306895E9 1.9375178140298893E9 4.305785946110042E7
2159-07-21_13:15:29 6.487057229983392E9 1.9500107551736634E9 -1.8108875398507807E7
2160-01-18_16:08:17 6.469540974076936E9 1.9622960908484838E9 -7.923677557359089E7
2160-07-17_19:01:05 6.451334585218186E9 1.97437346188787E9 -1.403189706980572E8
2161-01-14_21:53:53 6.432435782981538E9 1.9862424612827997E9 -2.013488291595839E8
2161-07-15_00:46:41 6.41284229317941E9 1.9979026137399595E9 -2.6231995575095233E8
2162-01-12_03:39:29 6.392551842380118E9 2.0093533557110288E9 -3.232261864539867E8
2162-07-12_06:32:17 6.371562152758362E9 2.02059401607677E9 -3.840615803814395E8
2163-01-09_09:25:05 6.349870937382808E9 2.031623797665486E9 -4.448204089339371E8
2163-07-09_12:17:53 6.327475896043533E9 2.0424417597774053E9 -5.0549714224996054E8
2164-01-06_15:10:41 6.304374711715401E9 2.053046801878807E9 -5.660864330570238E8
2164-07-05_18:03:29 6.28056504774887E9 2.0634376486187928E9 -6.265830980525794E8
2165-01-02_20:56:17 6.256044545870287E9 2.073612836311271E9 -6.869820969718801E8
2165-07-02_23:49:05 6.230810825067345E9 2.0835707010107775E9 -7.472785095176073E8
2165-12-31_02:41:53 6.204861481424946E9 2.0933093682973943E9 -8.074675103492699E8
2166-06-30_05:34:41 6.178194088966362E9 2.1028267448709083E9 -8.67544342349322E8
2166-12-28_08:27:29 6.1508062015451565E9 2.1121205120377543E9 -9.27504288396938E8
2167-06-27_11:20:17 6.122695355819328E9 2.1211881211583467E9 -9.873426419004983E8
2167-12-25_14:13:05 6.093859075329653E9 2.1300267911040058E9 -1.0470546763466401E9
2168-06-23_17:05:53 6.0642948756897545E9 2.1386335077553046E9 -1.1066356141383636E9
2168-12-21_19:58:41 6.034000270884873E9 2.1470050255547605E9 -1.1660805949979753E9
2169-06-20_22:51:29 6.002972780661011E9 2.1551378711089706E9 -1.225384644221022E9
2169-12-19_01:44:17 5.971209938975884E9 2.16302834881605E9 -1.2845426410644872E9
2170-06-18_04:37:05 5.938709303468565E9 2.170672548476419E9 -1.3435492875564148E9
2170-12-16_07:29:53 5.905468465894671E9 2.178066354826377E9 -1.4023990780069668E9
2171-06-15_10:22:41 5.871485063459202E9 2.1852054589170203E9 -1.4610862695005178E9
