#time X Y Z
2119-09-27_09:25:05 -1.9850880959407017E9 -7.143711293744555E8 -4.0144200139028006E9
2120-01-25_18:32:17 -2.0309653922650316E9 -7.337673181502426E8 -3.988167599862584E9
2120-05-25_03:39:29 -2.0765498998196833E9 -7.530588908760587E8 -3.9613020846965866E9
2120-09-22_12:46:41 -2.1218341807996588E9 -7.722428299858361E8 -3.9338198559000945E9
2121-01-20_21:53:53 -2.16681053046507E9 -7.913159603640705E8 -3.905721970920993E9
2121-05-21_07:01:05 -2.211470412734565E9 -8.102747278627065E8 -3.877010561423135E9
2121-09-18_16:08:17 -2.255807995568489E9 -8.291168213054696E8 -3.847683792100629E9
2122-01-17_01:15:29 -2.2998105791216755E9 -8.478368138333577E8 -3.8177439873007827E9
2122-05-17_10:22:41 -2.3434712710830894E9 -8.664319384704716E8 -3.7871940378649206E9
2122-09-14_19:29:53 -2.3867804550507026E9 -8.848980559882152E8 -3.756036004424558E9
2123-01-13_04:37:05 -2.429727419186582E9 -9.032307251146904E8 -3.724271172306337E9
2123-05-13_13:44:17 -2.4723028537249603E9 -9.214258941651826E8 -3.6919074351799164E9
2123-09-10_22:51:29 -2.5144982089402485E9 -9.394800463186102E8 -3.6589448937693048E9
2124-01-09_07:58:41 -2.5563021034902678E9 -9.573882011958086E8 -3.625390519911481E9
2124-05-08_17:05:53 -2.5977050053263297E9 -9.751463602353473E8 -3.5912499109997644E9
2124-09-06_02:13:05 -2.638699887884494E9 -9.927514385755529E8 -3.556529268305946E9
2125-01-04_11:20:17 -2.6792742044243145E9 -1.0101980585708578E9 -3.521233218628397E9
2125-05-04_20:27:29 -2.719421259150394E9 -1.0274832952867861E9 -3.4853721300569015E9
2125-09-02_05:34:41 -2.7591320446970673E9 -1.044603236620226E9 -3.448951157944565E9
2125-12-31_14:41:53 -2.798397835923353E9 -1.0615540907384617E9 -3.4119781173934307E9
2126-04-30_23:49:05 -2.8372093938171115E9 -1.078331761466198E9 -3.3744641391751447E9
2126-08-29_08:56:17 -2.875562641479693E9 -1.0949344779776099E9 -3.3364161635678487E9
2126-12-27_18:03:29 -2.913447156205929E9 -1.1113575662228017E9 -3.2978438374435616E9
2127-04-27_03:10:41 -2.950858067347328E9 -1.1275989279333959E9 -3.258757595002491E9
2127-08-25_12:17:53 -2.987790521327972E9 -1.1436562578452876E9 -3.2191678796495523E9
2127-12-23_21:25:05 -3.024237931303677E9 -1.1595267100717735E9 -3.17908169812336E9
2128-04-22_06:32:17 -3.060196256142112E9 -1.1752083159501958E9 -3.1385136692758985E9
2128-08-20_15:39:29 -3.095663490226953E9 -1.1907001928934724E9 -3.0974703708116865E9
2128-12-19_00:46:41 -3.1306357477164307E9 -1.2060004652351124E9 -3.0559621044126678E9
2129-04-18_09:53:53 -3.16510999233132E9 -1.221107787627718E9 -3.0139981698874707E9
2129-08-16_19:01:05 -3.1990878049266977E9 -1.2360227085742998E9 -2.9715873497731757E9
2129-12-15_04:08:17 -3.232564415422371E9 -1.2507431197140853E9 -2.92873462074999E9
2130-04-14_13:15:29 -3.2655407724943833E9 -1.2652693665612762E9 -2.8854496943696003E9
2130-08-12_22:22:41 -3.29801591660408E9 -1.279600985495044E9 -2.8417368357412615E9
2130-12-11_07:29:53 -3.329988584442682E9 -1.2937374648934743E9 -2.797599168511895E9
2131-04-10_16:37:05 -3.361455219079809E9 -1.307677207643888E9 -2.753043568181548E9
2131-08-09_01:44:17 -3.392416869388656E9 -1.3214207789286926E9 -2.7080715649601507E9
2131-12-07_10:51:29 -3.422867609371453E9 -1.3349655519300787E9 -2.6626861649340415E9
2132-04-05_19:58:41 -3.4528043245912013E9 -1.3483103142517312E9 -2.6168908651440344E9
2132-08-04_05:05:53 -3.4822241393255954E9 -1.361453755169517E9 -2.570689863776242E9
2132-12-02_14:13:05 -3.511120532278967E9 -1.3743931916533854E9 -2.5240824122970495E9
2133-04-01_23:20:17 -3.5394877039431586E9 -1.3871260425841305E9 -2.4770762223863544E9
2133-07-31_08:27:29 -3.567320675578872E9 -1.3996502640002277E9 -2.42967277608292E9
2133-11-28_17:34:41 -3.594612703840212E9 -1.411962871191517E9 -2.381876646022065E9
2134-03-29_02:41:53 -3.6213550768813357E9 -1.4240601347846694E9 -2.333693317152531E9
2134-07-27_11:49:05 -3.6475446684109592E9 -1.4359406553066719E9 -2.285129262889953E9
2134-11-24_20:56:17 -3.673171204476391E9 -1.4475999582166073E9 -2.2361878630571556E9
2135-03-25_06:03:29 -3.6982287613736296E9 -1.4590354462224627E9 -2.186878128628753E9
2135-07-23_15:10:41 -3.7227105626342587E9 -1.4702440776255648E9 -2.1372073639692845E9
2135-11-21_00:17:53 -3.746610195776941E9 -1.4812230546367826E9 -2.0871809270384436E9
2136-03-20_09:25:05 -3.7699185122220902E9 -1.4919682346483157E9 -2.0368100929893117E9
2136-07-18_18:32:17 -3.792632520157038E9 -1.5024783007854826E9 -1.98610228992537E9
2136-11-16_03:39:29 -3.8147437131829524E9 -1.512749350723933E9 -1.935066285849451E9
2137-03-16_12:46:41 -3.836245372175373E9 -1.5227784438873522E9 -1.883711841704608E9
2137-07-14_21:53:53 -3.857133889996354E9 -1.5325637599818428E9 -1.8320515646265993E9
2137-11-12_07:01:05 -3.8774026188635325E9 -1.5421023517719293E9 -1.7800919193094935E9
2138-03-12_16:08:17 -3.8970462886487594E9 -1.551391665969065E9 -1.7278477249114282E9
2138-07-11_01:15:29 -3.916061537179511E9 -1.5604301197534711E9 -1.6753290374022264E9
2138-11-08_10:22:41 -3.934445074569561E9 -1.5692160323303962E9 -1.6225469027484286E9
2139-03-08_19:29:53 -3.9521906424967966E9 -1.577746500066202E9 -1.5695138379298406E9
2139-07-07_04:37:05 -3.969299720782367E9 -1.586021928009034E9 -1.516243537246287E9
2139-11-04_13:44:17 -3.98576793109284E9 -1.594040166155756E9 -1.4627458046816733E9
2140-03-03_22:51:29 -4.001594942876431E9 -1.601800867580542E9 -1.4090342518593824E9
2140-07-02_07:58:41 -4.016780779368233E9 -1.6093037479620922E9 -1.3551219776261232E9
2140-10-30_17:05:53 -4.031327045148174E9 -1.61654934851404E9 -1.3010173347719026E9
2141-02-28_02:13:05 -4.045232021533834E9 -1.6235366083989277E9 -1.2467341551526575E9
2141-06-28_11:20:17 -4.058500521919676E9 -1.6302675001247835E9 -1.1922818650579224E9
2141-10-26_20:27:29 -4.071133914503679E9 -1.636742313009997E9 -1.1376693762728589E9
2142-02-24_05:34:41 -4.0831330587238584E9 -1.6429613432327437E9 -1.0829043732833443E9
2142-06-24_14:41:53 -4.0945024987661195E9 -1.6489263128354318E9 -1.0279971475530659E9
2142-10-22_23:49:05 -4.105243463655453E9 -1.6546377057761118E9 -9.729498941501584E8
2143-02-20_08:56:17 -4.1153567990518165E9 -1.6600957116235847E9 -9.177712835335121E8
2143-06-20_18:03:29 -4.1248440482398896E9 -1.6653009555159504E9 -8.624661341694033E8
2143-10-19_03:10:41 -4.1337074898628473E9 -1.6702543092612405E9 -8.070379283463761E8
2144-02-16_12:17:53 -4.1419430248461328E9 -1.6749539286052608E9 -7.51491255466282E8
2144-06-15_21:25:05 -4.1495535101135306E9 -1.6794009948274255E9 -6.958320569732032E8
2144-10-14_06:32:17 -4.1565354358599267E9 -1.6835938715441473E9 -6.400627782924954E8
2145-02-11_15:39:29 -4.1628864774113803E9 -1.6875315287075229E9 -5.841886405372792E8
2145-06-12_00:46:41 -4.1686042887703958E9 -1.6912127768988123E9 -5.282172383858205E8
2145-10-10_09:53:53 -4.173687644334802E9 -1.6946370715022643E9 -4.721506143272262E8
2146-02-07_19:01:05 -4.1781301276734705E9 -1.6978014250183868E9 -4.1599730166964304E8
2146-06-08_04:08:17 -4.1819308207312956E9 -1.700705413832196E9 -3.597635400178635E8
2146-10-06_13:15:29 -4.1850863136343627E9 -1.7033473268698437E9 -3.0345623886377007E8
2147-02-03_22:22:41 -4.187590743323844E9 -1.7057245670753958E9 -2.4708192707854083E8
2147-06-04_07:29:53 -4.189443148843086E9 -1.7078364621204174E9 -1.9065237673724183E8
2147-10-02_16:37:05 -4.190639684468551E9 -1.7096812325034118E9 -1.3417224124377471E8
2148-01-31_01:44:17 -4.191176348436938E9 -1.711256901191045E9 -7.765257880750749E7
2148-05-30_10:51:29 -4.1910499917467027E9 -1.712561919437721E9 -2.1103636114519052E7
2148-09-27_19:58:41 -4.190260298320161E9 -1.7135959271360981E9 3.546593506559376E7
2149-01-26_05:05:53 -4.1888006772232533E9 -1.7143558153453155E9 9.204553306330821E7
2149-05-26_14:13:05 -4.1866724349578786E9 -1.714841940346498E9 1.4862263142778453E8
2149-09-23_23:20:17 -4.1838726345353746E9 -1.715052715571811E9 2.0518747504374704E8
2150-01-22_08:27:29 -4.1803994561818295E9 -1.7149871572428744E9 2.6172931272767E8
2150-05-22_17:34:41 -4.1762517255629997E9 -1.7146443849334288E9 3.182329825373485E8
2150-09-20_02:41:53 -4.1714311570538745E9 -1.714024944583188E9 3.746898385373329E8
2151-01-18_11:49:05 -4.1659352887382007E9 -1.713127357659349E9 4.310853901563267E8
2151-05-18_20:56:17 -4.1597665561048474E9 -1.7119524599936862E9 4.874071620313302E8
2151-09-16_06:03:29 -4.152927982173474E9 -1.710501147146529E9 5.436426493826675E8
2152-01-14_15:10:41 -4.1454193711553183E9 -1.708773090272682E9 5.997813772981504E8
2152-05-14_00:17:53 -4.137245762407359E9 -1.7067700888250966E9 6.55807382860278E8
2152-09-11_09:25:05 -4.128411121353583E9 -1.7044935932968416E9 7.117122073568755E8
2153-01-09_18:32:17 -4.118919782862625E9 -1.7019451466714687E9 7.674838628543189E8
2153-05-10_03:39:29 -4.1087759273600116E9 -1.6991262721893678E9 8.231106406855601E8
2153-09-07_12:46:41 -4.0979885261136265E9 -1.6960406003026876E9 8.785847565194211E8
2154-01-05_21:53:53 -4.0865592990868497E9 -1.692688579034419E9 9.338980748460398E8
2154-05-06_07:01:05 -4.0744963472523217E9 -1.6890735469658892E9 9.890416458484186E8
2154-09-03_16:08:17 -4.0618049307851253E9 -1.6851974958766675E9 1.044009474665842E9
2155-01-02_01:15:29 -4.0484896335573015E9 -1.6810623066140702E9 1.098797867052183E9
2155-05-02_10:22:41 -4.034554208778794E9 -1.6766693354102528E9 1.1533980389215047E9
2155-08-30_19:29:53 -4.0200047421918178E9 -1.6720211613747656E9 1.2078089196917026E9
2155-12-29_04:37:05 -4.004841946488365E9 -1.6671178424247003E9 1.262024834950364E9
2156-04-27_13:44:17 -3.9890683496690416E9 -1.6619604171770666E9 1.3160412924674711E9
2156-08-25_22:51:29 -3.9726879250427465E9 -1.6565503746525633E9 1.3698533321995556E9
2156-12-24_07:58:41 -3.9556991847160783E9 -1.650886972142178E9 1.4234588657392342E9
2157-04-23_17:05:53 -3.9381042713189716E9 -1.6449709229994447E9 1.4768492590890915E9
2157-08-22_02:13:05 -3.9199036901275034E9 -1.6388022938241003E9 1.5300215264820654E9
2157-12-20_11:20:17 -3.9010975122844806E9 -1.6323809207641082E9 1.582970083400629E9
2158-04-19_20:27:29 -3.881683762145697E9 -1.6257057273073034E9 1.6356864120491257E9
2158-08-18_05:34:41 -3.8616661476626353E9 -1.6187781477404401E9 1.6881648999980989E9
2158-12-16_14:41:53 -3.8410410794279885E9 -1.6115963360835264E9 1.7403987155032349E9
2159-04-15_23:49:05 -3.8198099361862707E9 -1.6041607265222173E9 1.7923788941317647E9
2159-08-14_08:56:17 -3.7979732002690086E9 -1.5964711839380808E9 1.8440966489931319E9
2159-12-12_18:03:29 -3.775530580728856E9 -1.5885274076642578E9 1.8955462428544784E9
2160-04-11_03:10:41 -3.7524812834421535E9 -1.5803286691878064E9 1.9467142007954533E9
2160-08-09_12:17:53 -3.7288284609952145E9 -1.5718761337304435E9 1.997593818076085E9
2160-12-07_21:25:05 -3.7045716975127444E9 -1.563169215635829E9 2.0481745120768535E9
2161-04-07_06:32:17 -3.679711096566977E9 -1.5542077196482623E9 2.0984456750663283E9
2161-08-05_15:39:29 -3.6542512490703316E9 -1.5449932366513858E9 2.1483955793749576E9
2161-12-04_00:46:41 -3.628191603478705E9 -1.5355252278780177E9 2.1980161713825603E9
2162-04-03_09:53:53 -3.601535502136769E9 -1.525804761969331E9 2.247292609475489E9
2162-08-01_19:01:05 -3.574286692986763E9 -1.5158330958289623E9 2.296214673357238E9
2162-11-30_04:08:17 -3.5464495710304365E9 -1.5056117731401792E9 2.3447721955558033E9
2163-03-30_13:15:29 -3.518025793071827E9 -1.495141083950733E9 2.3929509697209096E9
2163-07-28_22:22:41 -3.4890245588897333E9 -1.484424682439335E9 2.4407403496095967E9
2163-11-26_07:29:53 -3.459448959805866E9 -1.473463435491778E9 2.488129402007505E9
2164-03-25_16:37:05 -3.429306234189236E9 -1.4622601786632636E9 2.535106145386147E9
2164-07-24_01:44:17 -3.398605213431919E9 -1.4508182558708477E9 2.5816584031192336E9
2164-11-21_10:51:29 -3.3673537415409727E9 -1.4391407954740672E9 2.6277801028733177E9
2165-03-21_19:58:41 -3.335559043637656E9 -1.4272304741120903E9 2.6734579133641224E9
2165-07-20_05:05:53 -3.303232371323369E9 -1.415091923632983E9 2.7186858054757133E9
2165-11-17_14:13:05 -3.270382481344183E9 -1.4027285422884455E9 2.763456424413615E9
2166-03-17_23:20:17 -3.2370166292015114E9 -1.3901432461409037E9 2.807763422475642E9
2166-07-16_08:27:29 -3.203147315225287E9 -1.377341134913914E9 2.8516001198855166E9
2166-11-13_17:34:41 -3.1687807061438646E9 -1.3643246570705671E9 2.8949655261329856E9
2167-03-14_02:41:53 -3.1339251329580607E9 -1.351097190378077E9 2.937853455406586E9
2167-07-12_11:49:05 -3.0985881890564466E9 -1.3376617919611826E9 2.9802608129134965E9
2167-11-09_20:56:17 -3.062777502862832E9 -1.3240216056040835E9 3.0221870555207806E9
2168-03-09_06:03:29 -3.026495940309247E9 -1.310177613639154E9 3.0636271070452995E9
2168-07-07_15:10:41 -2.989752488281934E9 -1.2961335904309325E9 3.1045789569124494E9
2168-11-05_00:17:53 -2.952549717459984E9 -1.2818903568518565E9 3.1450404553873177E9
2169-03-05_09:25:05 -2.914891366463622E9 -1.2674494208892467E9 3.1850085724581156E9
2169-07-03_18:32:17 -2.876782613552831E9 -1.2528127052491498E9 3.2244770559487524E9
2169-11-01_03:39:29 -2.8382268065928826E9 -1.2379815301658258E9 3.2634461842186136E9
2170-03-01_12:46:41 -2.799225931042721E9 -1.2229564226734328E9 3.301907874038896E9
2170-06-29_21:53:53 -2.759784816086962E9 -1.2077393074794188E9 3.3398586484281335E9
2170-10-28_07:01:05 -2.7199071810507283E9 -1.1923314699876611E9 3.37729368289663E9
2171-02-25_16:08:17 -2.679593353026271E9 -1.1767328277098799E9 3.414207369353339E9
2171-06-26_01:15:29 -2.6388501587832637E9 -1.1609460307649353E9 3.450591385489382E9
2171-10-24_10:22:41 -2.5976793004738474E9 -1.144971525318401E9 3.4864423217981973E9
2172-02-21_19:29:53 -2.556084609463035E9 -1.1288106838623874E9 3.521751719541539E9
2172-06-21_04:37:05 -2.5140701191587834E9 -1.1124648943675628E9 3.556511233515562E9
2172-10-19_13:44:17 -2.471641616397445E9 -1.0959363941869884E9 3.590716326313405E9
2173-02-16_22:51:29 -2.428800166736854E9 -1.0792252258548365E9 3.6243568272544603E9
2173-06-17_07:58:41 -2.3855538095235224E9 -1.0623346128104002E9 3.6574247177654843E9
2173-10-15_17:05:53 -2.3419069531981506E9 -1.0452660078482282E9 3.689912103467504E9
2174-02-13_02:13:05 -2.29786421223698E9 -1.0280211458645257E9 3.7218113790734134E9
2174-06-13_11:20:17 -2.253433377392537E9 -1.0106029285544761E9 3.753110343273556E9
2174-10-11_20:27:29 -2.2086213004731E9 -9.930140348137056E8 3.783804512975149E9
2175-02-09_05:34:41 -2.1634340974054823E9 -9.752566424809675E8 3.813881888707972E9
2175-06-09_14:41:53 -2.1178807790818708E9 -9.573343293076082E8 3.843333931532649E9
2175-10-07_23:49:05 -2.0719719992660828E9 -9.392512706238636E8 3.872152710923091E9
2176-02-05_08:56:17 -2.0257140488465679E9 -9.210098311932817E8 3.9003306169628577E9
2176-06-04_18:03:29 -1.9791205481634142E9 -9.026155303008119E8 3.9278575728899927E9
2176-10-03_03:10:41 -1.9322011634460225E9 -8.840721734897873E8 3.954729262147445E9
2177-01-31_12:17:53 -1.8849672775141373E9 -8.65384389698116E8 3.9809392351608696E9
2177-05-31_21:25:05 -1.837430508917856E9 -8.46556830734641E8 4.006480023373168E9
2177-09-29_06:32:17 -1.789605105771902E9 -8.275954502136701E8 4.031350952083337E9
2178-01-27_15:39:29 -1.7414997284293196E9 -8.085036421662667E8 4.0555476266449604E9
2178-05-28_00:46:41 -1.6931281954447618E9 -7.892872444657897E8 4.079068151979426E9
2178-09-25_09:53:53 -1.6445016873590033E9 -7.6995077394623E8 4.1019117375667977E9
2179-01-23_19:01:05 -1.5956289061184008E9 -7.50497898301199E8 4.1240801915652385E9
2179-05-24_04:08:17 -1.5465210186731086E9 -7.309331749669425E8 4.145569755687828E9
2179-09-21_13:15:29 -1.497187336086639E9 -7.112605468610214E8 4.166385349093953E9
2180-01-19_22:22:41 -1.447635006336189E9 -6.914828812792954E8 4.1865261004411798E9
2180-05-19_07:29:53 -1.0995151350913785E9 -5.567398525227468E8 4.306575583566847E9
